LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.4467773,0.4770593
46.0,3.2,1,1,-0.3,0.3738042,0.6425781,0.4109228
25.0,3.6,1,1,-0.64,-0.5443934,-0.35205078,-0.095773116
37.0,2.9,1,1,-0.75,0.033950925,0.110839844,0.1424372
35.0,3.7,0,1,-0.49,0.3060981,0.2602539,0.2420421
37.0,3.8,1,1,0.72,0.45185673,0.037597656,0.32830155
44.0,3.9,1,1,-1.08,0.27090275,-0.015136719,0.47639325
39.0,3.1,1,1,-0.63,0.2336446,0.60546875,0.20352182
36.0,3.6,1,1,0.75,0.29160893,0.44384766,0.24206585
33.0,3.2,1,1,0.89,0.063186765,0.09716797,0.05769118
35.0,3.4,0,1,0.99,-0.067684054,0.118896484,0.17351107
43.0,3.1,1,1,0.49,0.36026776,-0.03857422,0.3078024
31.0,3.8,1,1,-0.17,0.15502179,0.28076172,0.18202958
33.0,3.3,0,1,-0.2,-0.010167003,0.11425781,0.101657994
40.0,3.2,1,1,0.87,0.27918637,0.45507812,0.2494266
44.0,3.3,1,1,0.23,0.3662759,0.7788086,0.38681024
38.0,2.9,1,1,-0.36,0.046476483,0.049804688,0.1652345
33.0,3.8,0,1,-0.28,0.2275821,0.2709961,0.2237531
40.0,3.6,0,1,0.93,0.5342094,0.70458984,0.352225
41.0,3.7,1,1,-0.44,0.487198,0.79833984,0.4025027
33.0,2.9,1,1,0.69,0.045318723,-0.1616211,-0.06427318
45.0,3.8,1,1,0.31,0.033800244,0.25878906,0.47841626
24.0,3.3,0,0,-1.24,-1.0658778,-0.5644531,-0.26108435
39.0,2.6,1,1,-0.34,0.18040669,-0.2084961,0.14746842
36.0,3.5,1,1,0.91,0.2545339,0.3059082,0.21649617
35.0,3.1,1,1,-1.04,0.08971608,-0.02319336,0.11945614
38.0,3.5,1,1,1.04,0.2937795,0.44433594,0.26601985
29.0,3.6,0,0,-0.22,-0.55216587,-0.5625,0.059765086
45.0,3.6,1,1,1.58,0.25130856,0.09033203,0.45497158
36.0,3.7,0,1,-0.73,0.4663564,0.26171875,0.26615715
39.0,3.5,1,1,0.34,0.2986127,0.49023438,0.29028127
40.0,3.2,1,1,0.94,0.27918637,0.45507812,0.2494266
36.0,3.5,1,1,0.7,0.2545339,0.3059082,0.21649617
33.5,3.5,0,1,0.19,0.061164975,0.19970703,0.16551784
34.0,3.7,1,1,-0.37,0.2289201,0.27441406,0.21934907
48.0,3.4,1,1,0.88,0.6780244,0.8779297,0.5335797
44.0,3.6,1,1,0.48,0.31738675,0.061523438,0.43995136
24.0,3.2,1,1,-0.56,-0.2693652,-0.71191406,-0.29416305
31.0,2.7,1,1,-1.6,-0.08326328,-0.50390625,-0.22060412
40.0,3.8,0,1,1.16,0.5152446,0.4506836,0.4024914
29.0,3.3,0,1,0.03,-0.054172397,0.111328125,-0.1094522
36.0,3.1,1,1,0.27,0.13885891,-0.07128906,0.15210995
40.0,3.0,0,1,2.24,0.38940632,0.43652344,0.20972598
47.0,4.0,0,1,0.2,0.77492344,-0.22070312,0.5136379
27.5,3.1,0,1,-0.79,-0.05901134,-0.3955078,-0.24703467
38.0,3.2,1,1,-0.38,0.25218403,0.19628906,0.20122382
45.0,3.0,1,1,0.57,0.31349385,0.47460938,0.33616415
41.0,3.7,1,1,1.09,0.487198,0.79833984,0.4025027
24.0,3.4,0,0,-0.37,-0.8526782,-0.45654297,-0.2233096
46.0,4.0,0,1,0.86,0.87544835,0.8652344,0.5051522
36.0,2.5,1,1,-1.1,0.32289135,-0.13720703,0.01431255
39.0,3.6,1,1,1.61,0.35318577,0.74902344,0.3189811
42.0,3.2,1,1,1.52,0.2731496,-0.043945312,0.30536234
