LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.107666,0.5618768
46.0,3.2,1,1,-0.3,0.3738042,0.45532227,0.48224422
25.0,3.6,1,1,-0.64,-0.5443934,-0.49780273,-0.17986771
37.0,2.9,1,1,-0.75,0.033950925,0.13061523,0.14708973
35.0,3.7,0,1,-0.49,0.3060981,0.32299805,0.3083958
37.0,3.8,1,1,0.72,0.45185673,0.33813477,0.40634763
44.0,3.9,1,1,-1.08,0.27090275,0.18969727,0.5599231
39.0,3.1,1,1,-0.63,0.2336446,0.27954102,0.26308838
36.0,3.6,1,1,0.75,0.29160893,0.34301758,0.30899033
33.0,3.2,1,1,0.89,0.063186765,-0.013427734,-0.015467927
35.0,3.4,0,1,0.99,-0.067684054,0.11987305,0.21405792
43.0,3.1,1,1,0.49,0.36026776,0.18188477,0.3915612
31.0,3.8,1,1,-0.17,0.15502179,0.20825195,0.22194868
33.0,3.3,0,1,-0.2,-0.010167003,-0.087646484,0.04007093
40.0,3.2,1,1,0.87,0.27918637,0.35961914,0.33158833
44.0,3.3,1,1,0.23,0.3662759,0.33032227,0.46484596
38.0,2.9,1,1,-0.36,0.046476483,0.107177734,0.19656056
33.0,3.8,0,1,-0.28,0.2275821,0.34472656,0.28142697
40.0,3.6,0,1,0.93,0.5342094,0.46704102,0.4360882
41.0,3.7,1,1,-0.44,0.487198,0.50219727,0.48566324
33.0,2.9,1,1,0.69,0.045318723,-0.21655273,-0.143964
45.0,3.8,1,1,0.31,0.033800244,0.26000977,0.5603933
24.0,3.3,0,0,-1.24,-1.0658778,-0.861084,-0.33186075
39.0,2.6,1,1,-0.34,0.18040669,0.19555664,0.14910355
36.0,3.5,1,1,0.91,0.2545339,0.21020508,0.27746642
35.0,3.1,1,1,-1.04,0.08971608,-0.029052734,0.0969603
38.0,3.5,1,1,1.04,0.2937795,0.3088379,0.35195994
29.0,3.6,0,0,-0.22,-0.55216587,-0.39819336,-0.023249358
45.0,3.6,1,1,1.58,0.25130856,0.49829102,0.53635526
36.0,3.7,0,1,-0.73,0.4663564,0.36157227,0.34314728
39.0,3.5,1,1,0.34,0.2986127,0.35375977,0.38072157
40.0,3.2,1,1,0.94,0.27918637,0.35961914,0.33158833
36.0,3.5,1,1,0.7,0.2545339,0.21020508,0.27746642
33.5,3.5,0,1,0.19,0.061164975,0.0041503906,0.19343683
34.0,3.7,1,1,-0.37,0.2289201,0.2277832,0.27490628
48.0,3.4,1,1,0.88,0.6780244,0.96313477,0.5822454
44.0,3.6,1,1,0.48,0.31738675,0.38500977,0.522668
24.0,3.2,1,1,-0.56,-0.2693652,-0.80249023,-0.36068898
31.0,2.7,1,1,-1.6,-0.08326328,-0.43920898,-0.2909406
40.0,3.8,0,1,1.16,0.5152446,0.8029785,0.48387676
29.0,3.3,0,1,0.03,-0.054172397,0.021728516,-0.19546854
36.0,3.1,1,1,0.27,0.13885891,0.0031738281,0.1640026
40.0,3.0,0,1,2.24,0.38940632,0.18579102,0.2730254
47.0,4.0,0,1,0.2,0.77492344,0.6154785,0.59575427
27.5,3.1,0,1,-0.79,-0.05901134,-0.37280273,-0.31745836
38.0,3.2,1,1,-0.38,0.25218403,0.15600586,0.25780183
45.0,3.0,1,1,0.57,0.31349385,0.49829102,0.41329408
41.0,3.7,1,1,1.09,0.487198,0.50219727,0.48566324
24.0,3.4,0,0,-0.37,-0.8526782,-0.95874023,-0.29836598
46.0,4.0,0,1,0.86,0.87544835,0.32250977,0.5877645
36.0,2.5,1,1,-1.1,0.32289135,-0.24584961,-0.057090223
39.0,3.6,1,1,1.61,0.35318577,0.48461914,0.40685385
42.0,3.2,1,1,1.52,0.2731496,0.103759766,0.39059514
35.0,3.5,1,1,0.17,0.16199505,0.119628906,0.23954938
27.0,2.4,1,1,-0.96,0.07174313,-0.81811523,-0.4205346
27.0,2.7,1,1,0.31,0.110500455,-0.36889648,-0.40037465
42.0,3.1,1,1,1.42,0.32574666,0.11352539,0.36683714
36.0,3.0,1,1,-0.5,0.11265385,-0.07104492,0.12365478
47.0,3.6,1,1,-0.89,0.48495495,0.43969727,0.5597552
30.5,2.9,0,1,-0.37,-0.2901839,-0.17749023,-0.27241927
31.5,3.5,0,1,0.89,0.07533085,0.10571289,0.05221183
29.0,3.0,1,0,-0.04,-0.6604556,-0.25952148,-0.2997257
33.5,3.2,1,1,-0.89,0.0863229,0.021728516,0.025444396
32.0,3.1,1,1,-0.37,0.030901074,0.06665039,-0.13171872
36.0,3.7,0,1,-0.05,0.4663564,0.36157227,0.34314728
45.0,3.8,1,1,-1.31,0.033800244,0.26000977,0.5603933
34.0,3.6,0,1,0.46,0.13757718,0.08520508,0.24056092
36.0,3.9,0,1,0.45,0.60324585,0.42407227,0.40937388
38.0,2.8,0,1,-0.91,0.12526524,0.14477539,0.16354439
39.0,3.1,1,1,1.82,0.2336446,0.27954102,0.26308838
33.0,3.8,1,1,-0.14,0.30056202,0.34472656,0.28142697
43.0,2.9,0,1,0.21,0.40879643,0.43969727,0.34497005
34.5,2.9,0,1,0.13,-0.16285884,-0.17163086,-0.042561665
40.0,3.1,0,1,-0.36,0.29272568,0.31079102,0.2991584
37.0,3.6,1,1,1.54,0.4310342,0.40063477,0.34754696
35.0,3.5,1,1,0.75,0.16199505,0.119628906,0.23954938
35.0,3.7,0,1,-1.35,0.3060981,0.32299805,0.3083958
38.0,2.4,1,1,1.38,0.2425462,0.21606445,0.032913446
37.0,3.5,1,1,-0.33,0.28686345,0.2668457,0.31606954
36.0,3.3,1,1,1.28,0.125723,0.14331055,0.21994185
31.0,3.1,0,1,-0.36,-0.13026226,0.029541016,-0.18557382
18.0,3.0,0,0,-0.04,-0.92096317,-0.55249023,-0.48029274
32.0,3.2,1,1,1.15,0.04084599,-0.068115234,-0.08672665
31.0,3.7,1,1,-0.73,0.23240864,0.03149414,0.17331767
35.0,3.5,1,1,0.89,0.16199505,0.119628906,0.23954938
31.5,2.8,1,1,-0.31,-0.04898441,-0.36889648,-0.25384134
35.0,3.3,0,1,-1.29,-0.011636615,0.1574707,0.18849722
33.0,3.0,0,1,0.24,-0.04863727,-0.044677734,-0.10737255
37.0,3.2,0,1,1.36,0.14884007,0.09033203,0.23043042
41.0,2.3,1,1,0.64,0.28696263,-0.6003418,0.15002263
41.0,3.4,0,1,1.04,0.20011437,0.26782227,0.41270354
32.0,3.5,0,1,0.37,0.082632184,0.09008789,0.08596107
41.0,3.2,0,1,0.92,0.050617337,0.25610352,0.3639586
32.5,2.8,1,1,-0.45,0.0021420717,-0.33374023,-0.20540568
40.0,3.5,1,1,1.34,0.30451024,0.38500977,0.41083685
41.0,3.8,0,1,0.12,0.49617302,0.63500977,0.50473017
35.5,2.9,1,1,0.06,0.059503675,-0.032958984,0.0385845
36.0,2.6,1,1,0.15,0.2939664,-0.009521484,-0.030383646
32.0,2.9,1,1,-0.75,0.009447217,-0.15405273,-0.20471096
39.0,3.3,1,1,1.06,0.21341908,0.25610352,0.32486433
37.0,2.9,0,1,-0.18,0.0730077,0.13061523,0.14708973
44.0,3.2,1,1,2.33,0.346305,0.38500977,0.4408367
34.0,3.1,1,1,-0.4,0.062496305,-0.02319336,0.013685703
41.0,3.7,0,1,0.74,0.4893571,0.50219727,0.48566324
37.0,3.3,1,1,0.41,0.13186848,0.068115234,0.25277516
31.0,3.6,0,1,0.58,0.022718549,0.072509766,0.09414677
38.0,3.4,1,1,-0.3,0.21318829,0.16040039,0.3209685
43.0,2.5,1,1,0.05,0.54436123,0.17114258,0.26212662
46.0,3.0,0,1,0.52,0.45937073,0.44360352,0.43736893
33.0,3.4,1,1,0.28,0.127823,-0.04663086,0.09905723
39.0,3.5,1,1,2.36,0.2986127,0.35375977,0.38072157
42.0,2.4,0,1,-0.25,0.17275059,-0.46435547,0.21954963
40.0,3.2,0,1,0.29,0.12634099,0.35961914,0.33158833
38.0,3.7,1,1,0.47,0.43818867,0.4338379,0.40559953
34.0,2.8,1,1,-0.03,0.024032712,-0.17944336,-0.109170586
28.0,2.1,1,0,-1.32,-1.1292552,-1.079834,-0.4011715
43.0,3.1,1,1,1.59,0.36026776,0.18188477,0.3915612
33.0,3.6,0,1,0.89,0.15988934,0.0637207,0.20962094
31.0,3.5,0,1,0.41,0.040530324,0.07055664,0.021512076
44.0,3.7,1,1,1.42,0.180174,0.28344727,0.53686327
41.0,3.8,1,1,-0.28,0.48786747,0.63500977,0.50473017
28.0,2.3,1,1,0.75,-0.0872401,-0.9782715,-0.4032588
44.0,3.8,0,1,0.78,0.45508587,0.15063477,0.5490232
45.0,3.6,0,1,-0.78,0.3258325,0.49829102,0.53635526
37.0,4.0,1,1,0.48,0.8112947,0.560791,0.4688166
32.5,2.0,1,1,-1.06,-0.5290526,-0.79467773,-0.29021513
34.0,3.2,1,1,1.97,0.09871495,0.064697266,0.0690268
41.0,3.4,0,1,-0.11,0.20011437,0.26782227,0.41270354
38.0,2.9,1,1,0.4,0.046476483,0.107177734,0.19656056
36.0,2.9,1,1,0.1,0.043821454,0.061767578,0.078503355
42.0,3.7,0,1,-1.52,0.37370598,0.26391602,0.5071428
32.0,2.7,0,1,0.74,-0.3744849,-0.34155273,-0.2510398
44.0,3.0,0,1,-0.72,0.34953892,0.42797852,0.38999
37.0,3.4,0,1,0.4,0.28228486,0.111572266,0.2834744
48.0,3.8,0,1,-0.18,0.3635198,0.40063477,0.605644
39.0,3.8,1,1,-0.46,0.61872685,0.68188477,0.4579209
35.0,3.1,1,1,-0.03,0.08971608,-0.029052734,0.0969603
40.0,3.5,1,1,0.06,0.30451024,0.38500977,0.41083685
30.0,3.2,1,1,0.71,-0.023292422,-0.091552734,-0.19652826
43.0,3.9,1,1,-0.46,0.46351063,0.20532227,0.5498774
42.0,3.8,0,1,0.57,0.3923818,0.30688477,0.522841
34.0,3.1,0,1,-1.27,0.07248223,-0.02319336,0.013685703
39.0,2.9,1,1,-0.17,0.08498013,0.09008789,0.23012945
33.0,3.5,1,1,0.57,0.18051922,0.044189453,0.16799788
38.0,3.6,0,1,0.74,0.5232755,0.45532227,0.37847102
40.0,3.3,1,1,-0.24,0.26529324,0.35375977,0.36118913
36.0,3.1,0,1,-0.83,0.054081082,0.0031738281,0.1640026
35.0,3.5,0,1,-0.05,0.038781285,0.119628906,0.23954938
38.0,2.9,1,1,0.65,0.04647267,0.10913086,0.19656056
34.5,3.1,1,1,0.8,0.09231579,-0.032958984,0.053922795
