LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,0.8937988,0.4917044
46.0,3.2,1,1,-0.3,0.3738042,0.51782227,0.41079217
25.0,3.6,1,1,-0.64,-0.5443934,-0.7741699,-0.13909127
37.0,2.9,1,1,-0.75,0.033950925,0.23071289,0.14020711
35.0,3.7,0,1,-0.49,0.3060981,0.3713379,0.26004013
37.0,3.8,1,1,0.72,0.45185673,0.47192383,0.3552723
44.0,3.9,1,1,-1.08,0.27090275,-0.11987305,0.49400324
39.0,3.1,1,1,-0.63,0.2336446,0.21166992,0.2184711
36.0,3.6,1,1,0.75,0.29160893,0.19165039,0.25726774
33.0,3.2,1,1,0.89,0.063186765,0.059814453,0.02741912
35.0,3.4,0,1,0.99,-0.067684054,0.27172852,0.18341278
43.0,3.1,1,1,0.49,0.36026776,0.2746582,0.32159233
31.0,3.8,1,1,-0.17,0.15502179,-0.020263672,0.188324
33.0,3.3,0,1,-0.2,-0.010167003,0.029541016,0.067770086
40.0,3.2,1,1,0.87,0.27918637,0.29223633,0.26809156
44.0,3.3,1,1,0.23,0.3662759,0.51831055,0.3913728
38.0,2.9,1,1,-0.36,0.046476483,0.30297852,0.1703805
33.0,3.8,0,1,-0.28,0.2275821,0.5305176,0.24093986
40.0,3.6,0,1,0.93,0.5342094,0.41918945,0.37460315
41.0,3.7,1,1,-0.44,0.487198,0.6813965,0.41813326
33.0,2.9,1,1,0.69,0.045318723,-0.12084961,-0.09565434
45.0,3.8,1,1,0.31,0.033800244,-0.36206055,0.4955989
24.0,3.3,0,0,-1.24,-1.0658778,-0.34838867,-0.32146585
39.0,2.6,1,1,-0.34,0.18040669,0.05102539,0.1473207
36.0,3.5,1,1,0.91,0.2545339,0.22973633,0.22389717
35.0,3.1,1,1,-1.04,0.08971608,-0.2409668,0.10167973
38.0,3.5,1,1,1.04,0.2937795,0.39453125,0.28995645
29.0,3.6,0,0,-0.22,-0.55216587,-0.1784668,0.014206201
45.0,3.6,1,1,1.58,0.25130856,0.49926758,0.4685672
36.0,3.7,0,1,-0.73,0.4663564,0.36743164,0.28980678
39.0,3.5,1,1,0.34,0.2986127,0.49072266,0.32115185
40.0,3.2,1,1,0.94,0.27918637,0.29223633,0.26809156
36.0,3.5,1,1,0.7,0.2545339,0.22973633,0.22389717
33.5,3.5,0,1,0.19,0.061164975,-0.051513672,0.16242059
34.0,3.7,1,1,-0.37,0.2289201,0.27856445,0.23442835
48.0,3.4,1,1,0.88,0.6780244,1.0959473,0.5381331
44.0,3.6,1,1,0.48,0.31738675,0.37231445,0.4534799
24.0,3.2,1,1,-0.56,-0.2693652,-0.09838867,-0.35750598
31.0,2.7,1,1,-1.6,-0.08326328,-0.63256836,-0.26579487
40.0,3.8,0,1,1.16,0.5152446,0.8391113,0.41699237
29.0,3.3,0,1,0.03,-0.054172397,-0.1159668,-0.15003209
36.0,3.1,1,1,0.27,0.13885891,-0.2277832,0.14739896
40.0,3.0,0,1,2.24,0.38940632,0.32202148,0.22651246
47.0,4.0,0,1,0.2,0.77492344,1.5959473,0.5322968
27.5,3.1,0,1,-0.79,-0.05901134,-0.48901367,-0.30174428
38.0,3.2,1,1,-0.38,0.25218403,0.09301758,0.21251208
45.0,3.0,1,1,0.57,0.31349385,0.5661621,0.33999693
41.0,3.7,1,1,1.09,0.487198,0.6813965,0.41813326
24.0,3.4,0,0,-0.37,-0.8526782,-1.072998,-0.28025484
46.0,4.0,0,1,0.86,0.87544835,0.6184082,0.52352095
36.0,2.5,1,1,-1.1,0.32289135,-0.29370117,-0.024268687
39.0,3.6,1,1,1.61,0.35318577,0.30493164,0.34977502
42.0,3.2,1,1,1.52,0.2731496,-0.06762695,0.32357156
35.0,3.5,1,1,0.17,0.16199505,0.13208008,0.20240119
27.0,2.4,1,1,-0.96,0.07174313,-0.0847168,-0.43046677
27.0,2.7,1,1,0.31,0.110500455,-0.4519043,-0.40489376
42.0,3.1,1,1,1.42,0.32574666,0.16479492,0.29797065
36.0,3.0,1,1,-0.5,0.11265385,-0.18579102,0.12238244
47.0,3.6,1,1,-0.89,0.48495495,0.7453613,0.49575216
30.5,2.9,0,1,-0.37,-0.2901839,-0.11010742,-0.24368878
31.5,3.5,0,1,0.89,0.07533085,0.009033203,0.074074484
29.0,3.0,1,0,-0.04,-0.6604556,-0.32495117,-0.2781592
33.5,3.2,1,1,-0.89,0.0863229,0.07446289,0.057394847
32.0,3.1,1,1,-0.37,0.030901074,0.18481445,-0.08178167
36.0,3.7,0,1,-0.05,0.4663564,0.36743164,0.28980678
45.0,3.8,1,1,-1.31,0.033800244,-0.36206055,0.4955989
34.0,3.6,0,1,0.46,0.13757718,-0.018310547,0.20500821
36.0,3.9,0,1,0.45,0.60324585,0.49536133,0.35766044
38.0,2.8,0,1,-0.91,0.12526524,0.34399414,0.15471469
39.0,3.1,1,1,1.82,0.2336446,0.21166992,0.2184711
33.0,3.8,1,1,-0.14,0.30056202,0.5305176,0.24093986
43.0,2.9,0,1,0.21,0.40879643,0.16821289,0.27914715
34.5,2.9,0,1,0.13,-0.16285884,-0.16772461,-9.3862414e-05
40.0,3.1,0,1,-0.36,0.29272568,0.28222656,0.24739678
37.0,3.6,1,1,1.54,0.4310342,0.19360352,0.28953737
35.0,3.5,1,1,0.75,0.16199505,0.13208008,0.20240119
35.0,3.7,0,1,-1.35,0.3060981,0.3713379,0.26004013
38.0,2.4,1,1,1.38,0.2425462,-0.2800293,0.056165084
37.0,3.5,1,1,-0.33,0.28686345,0.2932129,0.25895524
36.0,3.3,1,1,1.28,0.125723,0.20532227,0.18549575
31.0,3.1,0,1,-0.36,-0.13026226,0.15649414,-0.14123105
