LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2275391,0.514825
46.0,3.2,1,1,-0.3,0.3738042,0.29858398,0.42353684
25.0,3.6,1,1,-0.64,-0.5443934,-0.69677734,-0.19228019
37.0,2.9,1,1,-0.75,0.033950925,0.12402344,0.09646159
35.0,3.7,0,1,-0.49,0.3060981,0.25073242,0.23692277
37.0,3.8,1,1,0.72,0.45185673,0.5151367,0.35876504
44.0,3.9,1,1,-1.08,0.27090275,0.18261719,0.5127991
39.0,3.1,1,1,-0.63,0.2336446,0.32617188,0.16528203
36.0,3.6,1,1,0.75,0.29160893,0.34033203,0.22804798
33.0,3.2,1,1,0.89,0.063186765,-0.037597656,-0.018017665
35.0,3.4,0,1,0.99,-0.067684054,0.12695312,0.13345383
43.0,3.1,1,1,0.49,0.36026776,0.30664062,0.30761322
31.0,3.8,1,1,-0.17,0.15502179,0.1887207,0.15303852
33.0,3.3,0,1,-0.2,-0.010167003,-0.12646484,0.0253129
40.0,3.2,1,1,0.87,0.27918637,0.43188477,0.22100204
44.0,3.3,1,1,0.23,0.3662759,0.4609375,0.3994708
38.0,2.9,1,1,-0.36,0.046476483,0.12207031,0.12258832
33.0,3.8,0,1,-0.28,0.2275821,0.31298828,0.21313347
40.0,3.6,0,1,0.93,0.5342094,0.49267578,0.37618226
41.0,3.7,1,1,-0.44,0.487198,0.53564453,0.42998487
33.0,2.9,1,1,0.69,0.045318723,-0.22705078,-0.13460182
45.0,3.8,1,1,0.31,0.033800244,0.265625,0.5110479
24.0,3.3,0,0,-1.24,-1.0658778,-1.0825195,-0.33873028
39.0,2.6,1,1,-0.34,0.18040669,0.1184082,0.104659975
36.0,3.5,1,1,0.91,0.2545339,0.22705078,0.18378478
35.0,3.1,1,1,-1.04,0.08971608,-0.095703125,0.06637808
38.0,3.5,1,1,1.04,0.2937795,0.36523438,0.26421836
29.0,3.6,0,0,-0.22,-0.55216587,-0.42626953,-0.039774045
45.0,3.6,1,1,1.58,0.25130856,0.4638672,0.48069036
36.0,3.7,0,1,-0.73,0.4663564,0.40234375,0.278422
39.0,3.5,1,1,0.34,0.2986127,0.4169922,0.30439496
40.0,3.2,1,1,0.94,0.27918637,0.43188477,0.22100204
36.0,3.5,1,1,0.7,0.2545339,0.22705078,0.18378478
33.5,3.5,0,1,0.19,0.061164975,0.0690918,0.12172121
34.0,3.7,1,1,-0.37,0.2289201,0.19091797,0.2006122
48.0,3.4,1,1,0.88,0.6780244,0.9975586,0.54280925
44.0,3.6,1,1,0.48,0.31738675,0.35839844,0.46488303
24.0,3.2,1,1,-0.56,-0.2693652,-0.91552734,-0.3669209
31.0,2.7,1,1,-1.6,-0.08326328,-0.4946289,-0.2740059
40.0,3.8,0,1,1.16,0.5152446,0.72509766,0.43292844
29.0,3.3,0,1,0.03,-0.054172397,-0.041015625,-0.1987376
36.0,3.1,1,1,0.27,0.13885891,-0.040527344,0.10195975
40.0,3.0,0,1,2.24,0.38940632,0.15527344,0.1714082
47.0,4.0,0,1,0.2,0.77492344,0.62890625,0.549875
27.5,3.1,0,1,-0.79,-0.05901134,-0.42529297,-0.31769246
38.0,3.2,1,1,-0.38,0.25218403,0.16186523,0.16444531
45.0,3.0,1,1,0.57,0.31349385,0.5275879,0.33936015
41.0,3.7,1,1,1.09,0.487198,0.53564453,0.42998487
24.0,3.4,0,0,-0.37,-0.8526782,-1.2739258,-0.3056367
46.0,4.0,0,1,0.86,0.87544835,0.49267578,0.5420344
36.0,2.5,1,1,-1.1,0.32289135,-0.23925781,-0.042826653
39.0,3.6,1,1,1.61,0.35318577,0.5004883,0.3440873
42.0,3.2,1,1,1.52,0.2731496,0.109375,0.30558956
35.0,3.5,1,1,0.17,0.16199505,0.12036133,0.15616143
27.0,2.4,1,1,-0.96,0.07174313,-0.8286133,-0.40004855
27.0,2.7,1,1,0.31,0.110500455,-0.5756836,-0.38794035
42.0,3.1,1,1,1.42,0.32574666,0.1821289,0.26789165
36.0,3.0,1,1,-0.5,0.11265385,-0.09033203,0.08017008
47.0,3.6,1,1,-0.89,0.48495495,0.49023438,0.5087726
30.5,2.9,0,1,-0.37,-0.2901839,-0.29541016,-0.2627111
31.5,3.5,0,1,0.89,0.07533085,0.03564453,0.030804783
29.0,3.0,1,0,-0.04,-0.6604556,-0.34521484,-0.29566008
33.5,3.2,1,1,-0.89,0.0863229,0.013183594,0.016240492
32.0,3.1,1,1,-0.37,0.030901074,0.026855469,-0.13126917
36.0,3.7,0,1,-0.05,0.4663564,0.40234375,0.278422
45.0,3.8,1,1,-1.31,0.033800244,0.265625,0.5110479
34.0,3.6,0,1,0.46,0.13757718,0.15332031,0.1596709
36.0,3.9,0,1,0.45,0.60324585,0.41845703,0.36633825
38.0,2.8,0,1,-0.91,0.12526524,0.095214844,0.110103846
39.0,3.1,1,1,1.82,0.2336446,0.32617188,0.16528203
33.0,3.8,1,1,-0.14,0.30056202,0.31298828,0.21313347
43.0,2.9,0,1,0.21,0.40879643,0.4206543,0.23778637
34.5,2.9,0,1,0.13,-0.16285884,-0.18896484,-0.03169258
40.0,3.1,0,1,-0.36,0.29272568,0.35375977,0.19091964
37.0,3.6,1,1,1.54,0.4310342,0.4621582,0.2718085
35.0,3.5,1,1,0.75,0.16199505,0.12036133,0.15616143
35.0,3.7,0,1,-1.35,0.3060981,0.25073242,0.23692277
38.0,2.4,1,1,1.38,0.2425462,0.28173828,0.043868825
37.0,3.5,1,1,-0.33,0.28686345,0.31103516,0.22410008
36.0,3.3,1,1,1.28,0.125723,0.14575195,0.13852678
31.0,3.1,0,1,-0.36,-0.13026226,-0.005859375,-0.18263365
18.0,3.0,0,0,-0.04,-0.92096317,-0.19970703,-0.48402083
32.0,3.2,1,1,1.15,0.04084599,-0.10253906,-0.09157641
31.0,3.7,1,1,-0.73,0.23240864,-0.01977539,0.11545464
35.0,3.5,1,1,0.89,0.16199505,0.12036133,0.15616143
31.5,2.8,1,1,-0.31,-0.04898441,-0.38623047,-0.23882888
35.0,3.3,0,1,-1.29,-0.011636615,0.16601562,0.11276821
33.0,3.0,0,1,0.24,-0.04863727,-0.110839844,-0.102562934
37.0,3.2,0,1,1.36,0.14884007,0.056640625,0.14498912
41.0,2.3,1,1,0.64,0.28696263,-0.42285156,0.108658135
41.0,3.4,0,1,1.04,0.20011437,0.28710938,0.337883
32.0,3.5,0,1,0.37,0.082632184,0.05883789,0.05889555
41.0,3.2,0,1,0.92,0.050617337,0.27392578,0.26076964
32.5,2.8,1,1,-0.45,0.0021420717,-0.31201172,-0.19141643
40.0,3.5,1,1,1.34,0.30451024,0.44335938,0.3407838
41.0,3.8,0,1,0.12,0.49617302,0.7026367,0.4522485
35.5,2.9,1,1,0.06,0.059503675,-0.030273438,0.03476759
36.0,2.6,1,1,0.15,0.2939664,-0.12060547,-0.016172007
32.0,2.9,1,1,-0.75,0.009447217,-0.1977539,-0.19401245
39.0,3.3,1,1,1.06,0.21341908,0.2602539,0.2165854
37.0,2.9,0,1,-0.18,0.0730077,0.12402344,0.09646159
44.0,3.2,1,1,2.33,0.346305,0.45410156,0.37052616
34.0,3.1,1,1,-0.4,0.062496305,-0.06689453,0.009309471
41.0,3.7,0,1,0.74,0.4893571,0.53564453,0.42998487
37.0,3.3,1,1,0.41,0.13186848,0.06958008,0.16141227
31.0,3.6,0,1,0.58,0.022718549,0.022949219,0.062229387
38.0,3.4,1,1,-0.3,0.21318829,0.1953125,0.22022517
43.0,2.5,1,1,0.05,0.54436123,0.15625,0.16210292
46.0,3.0,0,1,0.52,0.45937073,0.47216797,0.37064373
33.0,3.4,1,1,0.28,0.127823,-0.11621094,0.06706105
39.0,3.5,1,1,2.36,0.2986127,0.4169922,0.30439496
42.0,2.4,0,1,-0.25,0.17275059,-0.532959,0.13511956
40.0,3.2,0,1,0.29,0.12634099,0.43188477,0.22100204
38.0,3.7,1,1,0.47,0.43818867,0.52783203,0.35191014
34.0,2.8,1,1,-0.03,0.024032712,-0.1616211,-0.096514195
28.0,2.1,1,0,-1.32,-1.1292552,-1.0874023,-0.37589753
43.0,3.1,1,1,1.59,0.36026776,0.30664062,0.30761322
33.0,3.6,0,1,0.89,0.15988934,0.20507812,0.13752915
31.0,3.5,0,1,0.41,0.040530324,0.020019531,0.0043863505
44.0,3.7,1,1,1.42,0.180174,0.27539062,0.48315394
41.0,3.8,1,1,-0.28,0.48786747,0.7026367,0.4522485
28.0,2.3,1,1,0.75,-0.0872401,-1.0180664,-0.3803593
44.0,3.8,0,1,0.78,0.45508587,0.23388672,0.49929374
45.0,3.6,0,1,-0.78,0.3258325,0.4638672,0.48069036
37.0,4.0,1,1,0.48,0.8112947,0.6176758,0.42566
32.5,2.0,1,1,-1.06,-0.5290526,-1.4204102,-0.2629586
34.0,3.2,1,1,1.97,0.09871495,0.05419922,0.04883693
41.0,3.4,0,1,-0.11,0.20011437,0.28710938,0.337883
38.0,2.9,1,1,0.4,0.046476483,0.12207031,0.12258832
36.0,2.9,1,1,0.1,0.043821454,0.038085938,0.062437125
42.0,3.7,0,1,-1.52,0.37370598,0.44873047,0.45139718
32.0,2.7,0,1,0.74,-0.3744849,-0.45458984,-0.23318128
44.0,3.0,0,1,-0.72,0.34953892,0.5168457,0.30561522
37.0,3.4,0,1,0.4,0.28228486,0.14282227,0.1841557
48.0,3.8,0,1,-0.18,0.3635198,0.4584961,0.5678616
39.0,3.8,1,1,-0.46,0.61872685,0.66308594,0.4097249
35.0,3.1,1,1,-0.03,0.08971608,-0.095703125,0.06637808
40.0,3.5,1,1,0.06,0.30451024,0.44335938,0.3407838
30.0,3.2,1,1,0.71,-0.023292422,-0.12548828,-0.1959457
43.0,3.9,1,1,-0.46,0.46351063,0.23535156,0.5018849
42.0,3.8,0,1,0.57,0.3923818,0.50634766,0.471228
34.0,3.1,0,1,-1.27,0.07248223,-0.06689453,0.009309471
39.0,2.9,1,1,-0.17,0.08498013,0.07006836,0.14137998
33.0,3.5,1,1,0.57,0.18051922,0.07080078,0.104443535
38.0,3.6,0,1,0.74,0.5232755,0.4934082,0.30990016
40.0,3.3,1,1,-0.24,0.26529324,0.3557129,0.25864968
36.0,3.1,0,1,-0.83,0.054081082,-0.040527344,0.10195975
35.0,3.5,0,1,-0.05,0.038781285,0.12036133,0.15616143
38.0,2.9,1,1,0.65,0.04647267,0.12475586,0.12258832
34.5,3.1,1,1,0.8,0.09231579,-0.08984375,0.040349223
42.0,3.8,0,1,-0.16,0.3923837,0.50683594,0.471228
40.0,3.1,1,1,1.62,0.26446736,0.35375977,0.19091964
44.0,4.0,1,1,3.17,0.78341496,1.0717773,0.52419394
37.7,3.3,1,1,-0.92,0.16156018,0.06567383,0.17398319
42.0,2.6,1,1,0.7,0.48669064,0.5986328,0.15694094
32.0,3.6,0,1,0.41,0.1331054,0.19628906,0.10426624
40.0,3.0,1,1,-0.29,0.14046681,0.15527344,0.1714082
35.0,2.7,1,1,0.39,0.13921368,-0.015625,-0.056285545
40.0,3.0,0,1,-0.11,0.38940632,0.15527344,0.1714082
38.0,3.0,0,1,0.73,0.16139042,0.14746094,0.13647652
35.0,3.4,1,1,0.26,0.09662449,0.12695312,0.13345383
34.0,3.4,0,1,0.13,-0.076306224,0.013671875,0.108985245
36.0,2.9,1,1,-0.63,0.043821454,0.038085938,0.062437125
38.0,3.4,1,1,-1.55,0.21318829,0.1953125,0.22022517
41.0,3.5,0,1,0.46,0.31709683,0.41845703,0.37215763
31.0,2.2,1,1,-0.46,-0.32160938,-0.49267578,-0.30481207
47.0,3.8,1,1,-0.58,0.527382,0.10595703,0.5323477
44.0,3.5,0,1,1.06,0.28092206,0.41674805,0.44565946
32.0,3.3,1,1,-0.56,0.10321438,-0.22949219,-0.04308787
40.0,3.2,1,1,-0.14,0.27918637,0.43188477,0.22100204
43.0,3.6,0,1,0.14,0.2996446,0.35986328,0.44870013
37.0,3.4,1,1,-0.34,0.1695329,0.14282227,0.1841557
36.0,3.1,1,1,-0.19,0.13885891,-0.040527344,0.10195975
39.0,3.6,1,1,0.44,0.35318577,0.5004883,0.3440873
29.5,1.6,1,1,1.1,1.1001416,0.9194336,-0.33586907
33.0,3.2,1,1,1.01,0.063186765,-0.037597656,-0.018017665
33.0,3.5,1,1,0.58,0.18051922,0.07080078,0.104443535
40.0,3.2,0,1,1.01,0.12634099,0.43188477,0.22100204
38.0,3.2,0,1,0.17,0.17837346,0.16186523,0.16444531
31.0,2.8,1,1,1.01,-0.06342113,-0.4194336,-0.25888342
35.0,3.1,0,1,0.25,0.05655682,-0.095703125,0.06637808
25.0,3.5,0,1,1.15,-0.29436862,-1.0786133,-0.24193345
41.0,3.4,1,1,-0.86,0.34384167,0.28710938,0.337883
32.0,2.6,1,1,0.05,-0.09033191,-0.4008789,-0.24712716
28.0,2.9,0,1,1.14,-0.33364284,-0.5493164,-0.34399122
23.3,3.1,0,1,-1.24,-0.40927112,-0.96728516,-0.40067172
44.0,3.5,1,1,0.69,0.45283043,0.41674805,0.44565946
36.0,3.1,0,1,0.46,0.054081082,-0.040527344,0.10195975
35.0,2.6,1,1,1.07,0.18818486,-0.2524414,-0.08222176
30.0,2.9,1,1,-0.74,-0.12319362,-0.35107422,-0.28235567
36.0,3.4,0,1,1.45,0.024136662,0.16845703,0.15662771
30.5,3.0,0,0,-1.33,-0.80665195,-0.103027344,-0.23910181
45.0,3.8,1,1,0.12,0.033800244,0.265625,0.5110479
28.7,3.0,1,1,0.38,-0.13304126,-0.38330078,-0.30864918
20.0,3.0,0,0,-0.69,-1.2551993,-1.5141602,-0.46344578
44.0,3.6,1,1,-0.67,0.31738675,0.35839844,0.46488303
38.0,3.7,0,1,-0.07,0.5204965,0.52783203,0.35191014
44.0,3.0,1,1,0.77,0.4231912,0.5168457,0.30561522
45.0,3.1,1,1,-0.37,0.3828069,0.5083008,0.37051156
37.0,3.0,1,1,0.14,0.13681042,0.0769043,0.11416744
36.0,3.2,0,1,0.65,0.0960542,0.079589844,0.12113553
42.0,3.3,0,1,-0.69,0.060014844,0.10205078,0.34167314
42.0,3.0,0,1,0.78,0.29050076,0.20678711,0.23224142
33.0,3.7,0,1,0.27,0.2167989,0.20263672,0.16582614
46.0,3.9,1,1,2.18,0.33012307,0.77441406,0.53320295
39.0,3.0,1,1,-0.56,0.10056317,0.14697266,0.15304574
47.0,3.5,0,1,0.15,0.27153885,0.3334961,0.49483097
37.5,3.0,0,1,-0.46,0.086603284,0.12011719,0.12621541
40.5,4.0,0,1,-0.68,0.42863476,0.6171875,0.482431
34.0,3.3,0,1,-0.92,0.0026952028,0.05078125,0.078813784
38.0,3.1,0,1,0.64,0.23530972,0.18701172,0.14960259
34.0,2.6,1,0,-1.46,-0.93875873,-0.3491211,-0.14225759
38.0,2.8,1,1,-0.16,0.11741078,0.095214844,0.110103846
30.0,3.7,0,1,-0.32,0.032017827,-0.29736328,0.07289473
