LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2070312,0.46173048
46.0,3.2,1,1,-0.3,0.3738042,0.26367188,0.42161828
25.0,3.6,1,1,-0.64,-0.5443934,-0.5234375,-0.19611071
37.0,2.9,1,1,-0.75,0.033950925,0.16992188,0.12193228
35.0,3.7,0,1,-0.49,0.3060981,0.2084961,0.2602867
37.0,3.8,1,1,0.72,0.45185673,0.47558594,0.34068793
44.0,3.9,1,1,-1.08,0.27090275,0.0546875,0.46386445
39.0,3.1,1,1,-0.63,0.2336446,0.34179688,0.23417056
36.0,3.6,1,1,0.75,0.29160893,0.34423828,0.26188862
33.0,3.2,1,1,0.89,0.063186765,0.045898438,-0.019386813
35.0,3.4,0,1,0.99,-0.067684054,0.23583984,0.17384358
43.0,3.1,1,1,0.49,0.36026776,0.3125,0.3418272
31.0,3.8,1,1,-0.17,0.15502179,0.18652344,0.1764013
33.0,3.3,0,1,-0.2,-0.010167003,-0.06738281,0.03283205
40.0,3.2,1,1,0.87,0.27918637,0.3701172,0.27558094
44.0,3.3,1,1,0.23,0.3662759,0.38867188,0.4005856
38.0,2.9,1,1,-0.36,0.046476483,0.10253906,0.16515361
33.0,3.8,0,1,-0.28,0.2275821,0.39257812,0.24023776
40.0,3.6,0,1,0.93,0.5342094,0.48242188,0.3678735
41.0,3.7,1,1,-0.44,0.487198,0.49804688,0.40758342
33.0,2.9,1,1,0.69,0.045318723,-0.20605469,-0.16229178
45.0,3.8,1,1,0.31,0.033800244,0.24804688,0.4673348
24.0,3.3,0,0,-1.24,-1.0658778,-0.98828125,-0.3573516
39.0,2.6,1,1,-0.34,0.18040669,0.17333984,0.13398387
36.0,3.5,1,1,0.91,0.2545339,0.31689453,0.23828535
35.0,3.1,1,1,-1.04,0.08971608,-0.10839844,0.075013
38.0,3.5,1,1,1.04,0.2937795,0.27539062,0.29007787
29.0,3.6,0,0,-0.22,-0.55216587,-0.33984375,-0.031435564
45.0,3.6,1,1,1.58,0.25130856,0.42382812,0.45246255
36.0,3.7,0,1,-0.73,0.4663564,0.3779297,0.284716
39.0,3.5,1,1,0.34,0.2986127,0.35253906,0.31752473
40.0,3.2,1,1,0.94,0.27918637,0.3701172,0.27558094
36.0,3.5,1,1,0.7,0.2545339,0.31689453,0.23828535
33.5,3.5,0,1,0.19,0.061164975,-0.013671875,0.13829099
34.0,3.7,1,1,-0.37,0.2289201,0.15527344,0.23804902
48.0,3.4,1,1,0.88,0.6780244,0.90234375,0.50414395
44.0,3.6,1,1,0.48,0.31738675,0.37109375,0.44038284
24.0,3.2,1,1,-0.56,-0.2693652,-0.84375,-0.3877744
31.0,2.7,1,1,-1.6,-0.08326328,-0.375,-0.31629437
