LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2308044,0.48620278
46.0,3.2,1,1,-0.3,0.3738042,0.36361694,0.45027423
25.0,3.6,1,1,-0.64,-0.5443934,-0.55044556,-0.15460436
37.0,2.9,1,1,-0.75,0.033950925,0.17807007,0.15936448
35.0,3.7,0,1,-0.49,0.3060981,0.2503357,0.30892676
37.0,3.8,1,1,0.72,0.45185673,0.36361694,0.3821095
44.0,3.9,1,1,-1.08,0.27090275,0.14486694,0.4894436
39.0,3.1,1,1,-0.63,0.2336446,0.23666382,0.27174765
36.0,3.6,1,1,0.75,0.29160893,0.2737732,0.30836892
33.0,3.2,1,1,0.89,0.063186765,0.027679443,0.033648536
35.0,3.4,0,1,0.99,-0.067684054,0.2268982,0.20526543
43.0,3.1,1,1,0.49,0.36026776,0.18392944,0.3769768
31.0,3.8,1,1,-0.17,0.15502179,0.19760132,0.2051675
33.0,3.3,0,1,-0.2,-0.010167003,-0.10122681,0.07520505
40.0,3.2,1,1,0.87,0.27918637,0.34017944,0.32103473
44.0,3.3,1,1,0.23,0.3662759,0.3362732,0.4332533
38.0,2.9,1,1,-0.36,0.046476483,0.16537476,0.18806115
33.0,3.8,0,1,-0.28,0.2275821,0.29916382,0.2864618
40.0,3.6,0,1,0.93,0.5342094,0.42611694,0.40746754
41.0,3.7,1,1,-0.44,0.487198,0.5706482,0.44183892
33.0,2.9,1,1,0.69,0.045318723,-0.15200806,-0.09934983
45.0,3.8,1,1,0.31,0.033800244,0.18392944,0.49353486
24.0,3.3,0,0,-1.24,-1.0658778,-1.0777893,-0.34443653
39.0,2.6,1,1,-0.34,0.18040669,0.18197632,0.16279574
36.0,3.5,1,1,0.91,0.2545339,0.22103882,0.28126985
35.0,3.1,1,1,-1.04,0.08971608,-0.07485962,0.11502437
38.0,3.5,1,1,1.04,0.2937795,0.36361694,0.33495218
29.0,3.6,0,0,-0.22,-0.55216587,-0.32974243,0.017879203
45.0,3.6,1,1,1.58,0.25130856,0.33236694,0.4814003
36.0,3.7,0,1,-0.73,0.4663564,0.37924194,0.3304907
39.0,3.5,1,1,0.34,0.2986127,0.3831482,0.3587879
40.0,3.2,1,1,0.94,0.27918637,0.34017944,0.32103473
36.0,3.5,1,1,0.7,0.2545339,0.22103882,0.28126985
33.5,3.5,0,1,0.19,0.061164975,0.14144897,0.1784055
34.0,3.7,1,1,-0.37,0.2289201,0.12924194,0.28182164
