LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0877075,0.49392247
46.0,3.2,1,1,-0.3,0.3738042,0.27911377,0.43619108
25.0,3.6,1,1,-0.64,-0.5443934,-0.40252686,-0.19727607
37.0,2.9,1,1,-0.75,0.033950925,0.15216064,0.13430086
35.0,3.7,0,1,-0.49,0.3060981,0.29962158,0.27361274
37.0,3.8,1,1,0.72,0.45185673,0.37579346,0.34356815
44.0,3.9,1,1,-1.08,0.27090275,0.1560669,0.49350798
39.0,3.1,1,1,-0.63,0.2336446,0.21612549,0.24493371
36.0,3.6,1,1,0.75,0.29160893,0.37579346,0.27471858
33.0,3.2,1,1,0.89,0.063186765,0.07891846,-0.00089117885
35.0,3.4,0,1,0.99,-0.067684054,0.19122314,0.18500823
43.0,3.1,1,1,0.49,0.36026776,0.22052002,0.34984845
31.0,3.8,1,1,-0.17,0.15502179,0.10821533,0.18125659
33.0,3.3,0,1,-0.2,-0.010167003,0.0037231445,0.03903053
40.0,3.2,1,1,0.87,0.27918637,0.3015747,0.2926855
44.0,3.3,1,1,0.23,0.3662759,0.3045044,0.41456425
38.0,2.9,1,1,-0.36,0.046476483,0.13800049,0.16891591
33.0,3.8,0,1,-0.28,0.2275821,0.26934814,0.24548687
40.0,3.6,0,1,0.93,0.5342094,0.49298096,0.37615824
41.0,3.7,1,1,-0.44,0.487198,0.49591064,0.4241441
33.0,2.9,1,1,0.69,0.045318723,-0.14666748,-0.11178775
45.0,3.8,1,1,0.31,0.033800244,0.2107544,0.49444932
24.0,3.3,0,0,-1.24,-1.0658778,-0.9454956,-0.34677422
39.0,2.6,1,1,-0.34,0.18040669,0.14068604,0.14427634
36.0,3.5,1,1,0.91,0.2545339,0.26885986,0.24704817
35.0,3.1,1,1,-1.04,0.08971608,-0.039978027,0.087157935
38.0,3.5,1,1,1.04,0.2937795,0.24884033,0.29970884
29.0,3.6,0,0,-0.22,-0.55216587,-0.25164795,-0.037087396
45.0,3.6,1,1,1.58,0.25130856,0.3670044,0.47419226
36.0,3.7,0,1,-0.73,0.4663564,0.37091064,0.2946918
39.0,3.5,1,1,0.34,0.2986127,0.29571533,0.32346117
40.0,3.2,1,1,0.94,0.27918637,0.3015747,0.2926855
36.0,3.5,1,1,0.7,0.2545339,0.26885986,0.24704817
33.5,3.5,0,1,0.19,0.061164975,0.022766113,0.15249012
34.0,3.7,1,1,-0.37,0.2289201,0.26593018,0.24324588
48.0,3.4,1,1,0.88,0.6780244,0.8640747,0.5290434
44.0,3.6,1,1,0.48,0.31738675,0.3045044,0.4608587
24.0,3.2,1,1,-0.56,-0.2693652,-0.7081909,-0.3735907
31.0,2.7,1,1,-1.6,-0.08326328,-0.34783936,-0.26423627
40.0,3.8,0,1,1.16,0.5152446,0.6404419,0.4209968
29.0,3.3,0,1,0.03,-0.054172397,0.05596924,-0.20206489
36.0,3.1,1,1,0.27,0.13885891,-0.015075684,0.1395221
40.0,3.0,0,1,2.24,0.38940632,0.11895752,0.25081348
47.0,4.0,0,1,0.2,0.77492344,0.517395,0.5281833
27.5,3.1,0,1,-0.79,-0.05901134,-0.20721436,-0.3240428
38.0,3.2,1,1,-0.38,0.25218403,0.20098877,0.23930593
45.0,3.0,1,1,0.57,0.31349385,0.4187622,0.37667283
41.0,3.7,1,1,1.09,0.487198,0.49591064,0.4241441
24.0,3.4,0,0,-0.37,-0.8526782,-1.147644,-0.3143283
46.0,4.0,0,1,0.86,0.87544835,0.22247314,0.5203351
36.0,2.5,1,1,-1.1,0.32289135,-0.09246826,-0.01839754
39.0,3.6,1,1,1.61,0.35318577,0.43341064,0.3462029
42.0,3.2,1,1,1.52,0.2731496,0.16485596,0.3440416
35.0,3.5,1,1,0.17,0.16199505,0.18878174,0.21568215
27.0,2.4,1,1,-0.96,0.07174313,-0.79901123,-0.4022094
27.0,2.7,1,1,0.31,0.110500455,-0.33221436,-0.39531422
42.0,3.1,1,1,1.42,0.32574666,0.15216064,0.32251343
36.0,3.0,1,1,-0.5,0.11265385,0.0032348633,0.115867995
47.0,3.6,1,1,-0.89,0.48495495,0.36309814,0.49774212
30.5,2.9,0,1,-0.37,-0.2901839,-0.14471436,-0.25842738
31.5,3.5,0,1,0.89,0.07533085,0.07208252,0.03868284
29.0,3.0,1,0,-0.04,-0.6604556,-0.22283936,-0.29725695
33.5,3.2,1,1,-0.89,0.0863229,0.08917236,0.031908676
32.0,3.1,1,1,-0.37,0.030901074,0.059387207,-0.11789228
36.0,3.7,0,1,-0.05,0.4663564,0.37091064,0.2946918
45.0,3.8,1,1,-1.31,0.033800244,0.2107544,0.49444932
34.0,3.6,0,1,0.46,0.13757718,0.1663208,0.21018596
36.0,3.9,0,1,0.45,0.60324585,0.4500122,0.34405798
38.0,2.8,0,1,-0.91,0.12526524,0.1375122,0.14904343
39.0,3.1,1,1,1.82,0.2336446,0.21612549,0.24493371
33.0,3.8,1,1,-0.14,0.30056202,0.26934814,0.24548687
43.0,2.9,0,1,0.21,0.40879643,0.30255127,0.3081606
34.5,2.9,0,1,0.13,-0.16285884,-0.116882324,-0.009134501
40.0,3.1,0,1,-0.36,0.29272568,0.18341064,0.2710801
37.0,3.6,1,1,1.54,0.4310342,0.43634033,0.29683438
35.0,3.5,1,1,0.75,0.16199505,0.18878174,0.21568215
35.0,3.7,0,1,-1.35,0.3060981,0.29962158,0.27361274
38.0,2.4,1,1,1.38,0.2425462,0.2654419,0.060854107
37.0,3.5,1,1,-0.33,0.28686345,0.2625122,0.27753186
36.0,3.3,1,1,1.28,0.125723,0.12579346,0.19560665
31.0,3.1,0,1,-0.36,-0.13026226,0.020324707,-0.17723884
18.0,3.0,0,0,-0.04,-0.92096317,-0.2970581,-0.48958373
32.0,3.2,1,1,1.15,0.04084599,0.004211426,-0.07632363
31.0,3.7,1,1,-0.73,0.23240864,0.18145752,0.12630463
35.0,3.5,1,1,0.89,0.16199505,0.18878174,0.21568215
31.5,2.8,1,1,-0.31,-0.04898441,-0.25701904,-0.22825478
35.0,3.3,0,1,-1.29,-0.011636615,0.16339111,0.15186065
33.0,3.0,0,1,0.24,-0.04863727,-0.04510498,-0.08061136
37.0,3.2,0,1,1.36,0.14884007,0.10333252,0.20411702
41.0,2.3,1,1,0.64,0.28696263,-0.46795654,0.14687072
41.0,3.4,0,1,1.04,0.20011437,0.2341919,0.35728478
32.0,3.5,0,1,0.37,0.082632184,0.03253174,0.06557295
41.0,3.2,0,1,0.92,0.050617337,0.2312622,0.31632525
32.5,2.8,1,1,-0.45,0.0021420717,-0.20916748,-0.17312609
40.0,3.5,1,1,1.34,0.30451024,0.35528564,0.35260046
41.0,3.8,0,1,0.12,0.49617302,0.44708252,0.44138044
35.5,2.9,1,1,0.06,0.059503675,0.028137207,0.049178824
36.0,2.6,1,1,0.15,0.2939664,-0.04510498,0.003223613
32.0,2.9,1,1,-0.75,0.009447217,-0.10662842,-0.1807053
39.0,3.3,1,1,1.06,0.21341908,0.28204346,0.28577214
37.0,2.9,0,1,-0.18,0.0730077,0.15216064,0.13430086
44.0,3.2,1,1,2.33,0.346305,0.32208252,0.3948425
34.0,3.1,1,1,-0.4,0.062496305,0.01739502,0.02657067
41.0,3.7,0,1,0.74,0.4893571,0.49591064,0.4241441
37.0,3.3,1,1,0.41,0.13186848,0.09552002,0.23066808
31.0,3.6,0,1,0.58,0.022718549,0.1560669,0.066671
38.0,3.4,1,1,-0.3,0.21318829,0.13653564,0.28105992
43.0,2.5,1,1,0.05,0.54436123,0.23175049,0.24127468
46.0,3.0,0,1,0.52,0.45937073,0.55059814,0.4008674
33.0,3.4,1,1,0.28,0.127823,-0.03729248,0.08073494
39.0,3.5,1,1,2.36,0.2986127,0.29571533,0.32346117
42.0,2.4,0,1,-0.25,0.17275059,-0.41766357,0.20039609
40.0,3.2,0,1,0.29,0.12634099,0.3015747,0.2926855
38.0,3.7,1,1,0.47,0.43818867,0.5046997,0.34428102
34.0,2.8,1,1,-0.03,0.024032712,-0.11834717,-0.06775676
28.0,2.1,1,0,-1.32,-1.1292552,-0.8341675,-0.3701476
43.0,3.1,1,1,1.59,0.36026776,0.22052002,0.34984845
33.0,3.6,0,1,0.89,0.15988934,0.1741333,0.17127648
31.0,3.5,0,1,0.41,0.040530324,0.07745361,0.01364781
44.0,3.7,1,1,1.42,0.180174,0.2263794,0.47293073
41.0,3.8,1,1,-0.28,0.48786747,0.44708252,0.44138044
28.0,2.3,1,1,0.75,-0.0872401,-0.71990967,-0.3772443
44.0,3.8,0,1,0.78,0.45508587,0.13458252,0.48338377
45.0,3.6,0,1,-0.78,0.3258325,0.3670044,0.47419226
37.0,4.0,1,1,0.48,0.8112947,0.65997314,0.39944214
32.5,2.0,1,1,-1.06,-0.5290526,-1.0890503,-0.24561642
34.0,3.2,1,1,1.97,0.09871495,0.10089111,0.06081648
41.0,3.4,0,1,-0.11,0.20011437,0.2341919,0.35728478
38.0,2.9,1,1,0.4,0.046476483,0.13800049,0.16891591
36.0,2.9,1,1,0.1,0.043821454,0.097961426,0.08203439
42.0,3.7,0,1,-1.52,0.37370598,0.36309814,0.4447847
32.0,2.7,0,1,0.74,-0.3744849,-0.25506592,-0.21819381
44.0,3.0,0,1,-0.72,0.34953892,0.3093872,0.35165504
37.0,3.4,0,1,0.4,0.28228486,0.1326294,0.25441533
48.0,3.8,0,1,-0.18,0.3635198,0.30255127,0.54393196
39.0,3.8,1,1,-0.46,0.61872685,0.60235596,0.39433086
35.0,3.1,1,1,-0.03,0.08971608,-0.039978027,0.087157935
40.0,3.5,1,1,0.06,0.30451024,0.35528564,0.35260046
30.0,3.2,1,1,0.71,-0.023292422,-0.038269043,-0.19625701
43.0,3.9,1,1,-0.46,0.46351063,0.18341064,0.48400146
42.0,3.8,0,1,0.57,0.3923818,0.21661377,0.45921773
34.0,3.1,0,1,-1.27,0.07248223,0.01739502,0.02657067
39.0,2.9,1,1,-0.17,0.08498013,0.12359619,0.20050767
33.0,3.5,1,1,0.57,0.18051922,0.004211426,0.12633508
38.0,3.6,0,1,0.74,0.5232755,0.41485596,0.31971747
40.0,3.3,1,1,-0.24,0.26529324,0.32891846,0.3121455
36.0,3.1,0,1,-0.83,0.054081082,-0.015075684,0.1395221
35.0,3.5,0,1,-0.05,0.038781285,0.18878174,0.21568215
38.0,2.9,1,1,0.65,0.04647267,0.13702393,0.16891591
34.5,3.1,1,1,0.8,0.09231579,-0.018249512,0.052716553
42.0,3.8,0,1,-0.16,0.3923837,0.22052002,0.45921773
40.0,3.1,1,1,1.62,0.26446736,0.18341064,0.2710801
44.0,4.0,1,1,3.17,0.78341496,0.9295044,0.5026357
37.7,3.3,1,1,-0.92,0.16156018,0.12579346,0.24738343
42.0,2.6,1,1,0.7,0.48669064,0.5437622,0.23270445
32.0,3.6,0,1,0.41,0.1331054,0.20050049,0.11987687
40.0,3.0,1,1,-0.29,0.14046681,0.11895752,0.25081348
35.0,2.7,1,1,0.39,0.13921368,-0.0211792,-0.031392798
40.0,3.0,0,1,-0.11,0.38940632,0.11895752,0.25081348
38.0,3.0,0,1,0.73,0.16139042,0.14764404,0.1882515
35.0,3.4,1,1,0.26,0.09662449,0.19122314,0.18500823
34.0,3.4,0,1,0.13,-0.076306224,0.082336426,0.13522887
36.0,2.9,1,1,-0.63,0.043821454,0.097961426,0.08203439
38.0,3.4,1,1,-1.55,0.21318829,0.13653564,0.28105992
41.0,3.5,0,1,0.46,0.31709683,0.29083252,0.38001502
31.0,2.2,1,1,-0.46,-0.32160938,-0.43572998,-0.2896176
47.0,3.8,1,1,-0.58,0.527382,0.038879395,0.5145074
44.0,3.5,0,1,1.06,0.28092206,0.3123169,0.4467711
32.0,3.3,1,1,-0.56,0.10321438,-0.07879639,-0.031326607
40.0,3.2,1,1,-0.14,0.27918637,0.3015747,0.2926855
43.0,3.6,0,1,0.14,0.2996446,0.26837158,0.4459988
37.0,3.4,1,1,-0.34,0.1695329,0.1326294,0.25441533
36.0,3.1,1,1,-0.19,0.13885891,-0.015075684,0.1395221
39.0,3.6,1,1,0.44,0.35318577,0.43341064,0.3462029
29.5,1.6,1,1,1.1,1.1001416,1.361145,-0.32925594
33.0,3.2,1,1,1.01,0.063186765,0.07891846,-0.00089117885
33.0,3.5,1,1,0.58,0.18051922,0.004211426,0.12633508
40.0,3.2,0,1,1.01,0.12634099,0.3015747,0.2926855
38.0,3.2,0,1,0.17,0.17837346,0.20098877,0.23930593
31.0,2.8,1,1,1.01,-0.06342113,-0.27069092,-0.2510296
35.0,3.1,0,1,0.25,0.05655682,-0.039978027,0.087157935
25.0,3.5,0,1,1.15,-0.29436862,-0.88494873,-0.25048363
41.0,3.4,1,1,-0.86,0.34384167,0.2341919,0.35728478
32.0,2.6,1,1,0.05,-0.09033191,-0.2033081,-0.2308592
28.0,2.9,0,1,1.14,-0.33364284,-0.38983154,-0.34772158
23.3,3.1,0,1,-1.24,-0.40927112,-0.79901123,-0.40763843
44.0,3.5,1,1,0.69,0.45283043,0.3123169,0.4467711
36.0,3.1,0,1,0.46,0.054081082,-0.015075684,0.1395221
35.0,2.6,1,1,1.07,0.18818486,-0.15887451,-0.053665042
30.0,2.9,1,1,-0.74,-0.12319362,-0.16619873,-0.27984095
36.0,3.4,0,1,1.45,0.024136662,0.18096924,0.2229419
30.5,3.0,0,0,-1.33,-0.80665195,-0.036315918,-0.23607807
45.0,3.8,1,1,0.12,0.033800244,0.2107544,0.49444932
28.7,3.0,1,1,0.38,-0.13304126,-0.25897217,-0.31131405
20.0,3.0,0,0,-0.69,-1.2551993,-1.2677612,-0.4705242
44.0,3.6,1,1,-0.67,0.31738675,0.3045044,0.4608587
38.0,3.7,0,1,-0.07,0.5204965,0.5046997,0.34428102
44.0,3.0,1,1,0.77,0.4231912,0.3093872,0.35165504
45.0,3.1,1,1,-0.37,0.3828069,0.38067627,0.39784366
37.0,3.0,1,1,0.14,0.13681042,0.10845947,0.1567594
36.0,3.2,0,1,0.65,0.0960542,0.059631348,0.1682935
42.0,3.3,0,1,-0.69,0.060014844,0.12872314,0.3656078
42.0,3.0,0,1,0.78,0.29050076,0.19610596,0.30375534
33.0,3.7,0,1,0.27,0.2167989,0.32354736,0.20764288
46.0,3.9,1,1,2.18,0.33012307,0.52911377,0.5126891
39.0,3.0,1,1,-0.56,0.10056317,0.13287354,0.22359115
47.0,3.5,0,1,0.15,0.27153885,0.3591919,0.48800308
37.5,3.0,0,1,-0.46,0.086603284,0.13763428,0.17465512
40.5,4.0,0,1,-0.68,0.42863476,0.4841919,0.46282244
34.0,3.3,0,1,-0.92,0.0026952028,0.12432861,0.09958728
38.0,3.1,0,1,0.64,0.23530972,0.17462158,0.21492648
34.0,2.6,1,0,-1.46,-0.93875873,-0.19940186,-0.111719355
38.0,2.8,1,1,-0.16,0.11741078,0.1375122,0.14904343
30.0,3.7,0,1,-0.32,0.032017827,-0.10076904,0.07348381
40.0,3.4,0,1,0.94,0.2803508,0.30255127,0.32989204
32.0,2.9,1,1,-0.82,0.009447217,-0.10662842,-0.1807053
41.0,3.1,1,1,1.11,0.31715977,0.15899658,0.29863542
33.0,3.0,0,1,-0.76,-0.04863727,-0.04510498,-0.08061136
29.0,3.5,1,1,0.85,-0.0718478,-0.07147217,-0.100347966
30.0,2.9,0,1,0.61,-0.28028095,-0.16619873,-0.27984095
39.0,3.1,0,1,2.04,0.28683102,0.21612549,0.24493371
47.0,4.0,1,1,1.47,0.5653058,0.517395,0.5281833
30.5,2.3,1,1,-0.39,-0.18132961,-0.20526123,-0.30662167
36.0,2.2,1,0,-0.47,-0.92645824,-0.066589355,-0.07876542
45.0,3.2,0,1,1.15,0.4794618,0.38653564,0.41719484
39.0,3.1,1,1,-1.36,0.2336446,0.21612549,0.24493371
35.5,3.0,0,1,-0.77,-0.027294993,-0.06707764,0.083530806
30.0,3.3,0,1,1.39,-0.04218757,0.031066895,-0.15443148
43.0,3.6,1,1,1.05,0.3539678,0.26837158,0.4459988
29.0,3.4,0,1,0.02,-0.12364566,0.07305908,-0.15558948
33.0,3.9,0,1,-0.42,0.3006097,0.4060669,0.28066635
38.0,3.2,0,1,-0.04,0.17837346,0.20098877,0.23930593
42.0,3.8,0,1,0.62,0.3923818,0.21661377,0.45921773
44.0,3.7,1,1,-0.08,0.180174,0.2263794,0.47293073
40.0,3.3,1,1,2.15,0.26529324,0.32891846,0.3121455
39.0,2.4,1,1,-0.76,0.26327908,0.19073486,0.10696591
39.0,3.7,1,1,-0.04,0.47256672,0.53985596,0.37118575
34.0,2.5,0,1,0.51,-0.2136935,-0.31658936,-0.12923549
38.0,3.9,1,1,0.2,0.61900723,0.5701294,0.39381236
40.0,3.5,0,1,1.9,0.50267136,0.35528564,0.35260046
40.0,4.0,0,1,1.52,0.4634019,0.40411377,0.45501214
42.0,3.3,0,1,-0.19,0.060014844,0.12872314,0.3656078
35.0,3.4,1,1,-0.67,0.09662449,0.19122314,0.18500823
35.0,3.3,1,1,0.53,0.09085667,0.16339111,0.15186065
43.0,3.5,0,1,-0.83,0.2298547,0.16290283,0.4300666
36.0,3.2,0,1,0.39,0.0960542,0.059631348,0.1682935
40.0,3.4,1,1,0.15,0.3009454,0.30255127,0.32989204
31.5,3.2,0,1,0.17,-0.09583652,0.0051879883,-0.1092449
42.0,3.1,0,1,0.2,0.19521916,0.15216064,0.32251343
39.0,3.6,1,1,-0.05,0.35318577,0.43341064,0.3462029
36.0,3.4,0,1,0.42,0.024136662,0.18096924,0.2229419
42.0,3.0,0,1,-0.42,0.29050076,0.19610596,0.30375534
32.0,2.9,0,1,0.8,-0.1906699,-0.10662842,-0.1807053
38.0,3.2,0,1,1.06,0.17837346,0.20098877,0.23930593
43.0,3.5,0,1,0.58,0.2298547,0.16290283,0.4300666
38.0,4.0,0,1,-0.48,0.6647035,0.56817627,0.41997606
37.0,2.8,1,1,1.1,0.072424054,0.16168213,0.112323135
37.0,3.0,0,1,1.26,0.06658757,0.10845947,0.1567594
42.0,3.3,0,1,-0.41,0.060014844,0.12872314,0.3656078
38.0,3.1,0,1,-0.48,0.23530972,0.17462158,0.21492648
30.0,3.3,1,1,-0.31,-0.02578342,0.031066895,-0.15443148
45.0,3.3,0,1,1.13,0.3482505,0.38848877,0.43400443
33.0,3.2,0,1,1.01,-0.029298663,0.07891846,-0.00089117885
39.0,3.7,1,1,0.23,0.47256672,0.53985596,0.37118575
47.0,4.0,1,1,-1.24,0.5653058,0.517395,0.5281833
34.5,3.3,0,1,-0.41,0.0009185076,0.16436768,0.12375541
39.0,2.9,1,1,-1.53,0.08498013,0.12359619,0.20050767
37.0,3.0,1,1,-0.99,0.13681042,0.10845947,0.1567594
46.0,3.6,1,1,-0.29,0.3002931,0.36114502,0.48623747
27.0,2.9,0,0,-2.35,-0.9823245,-0.48260498,-0.3745398
32.0,3.6,1,1,0.41,0.22270787,0.20050049,0.11987687
38.0,3.0,1,1,0.97,0.13265812,0.14764404,0.1882515
40.0,2.9,0,1,-0.47,0.36931145,0.20635986,0.23199669
33.0,3.7,0,1,0.28,0.2167989,0.32354736,0.20764288
36.0,2.9,0,1,-0.06,0.0027190447,0.097961426,0.08203439
31.5,3.3,1,1,0.27,0.10846913,-0.0524292,-0.064197406
40.0,3.2,1,1,2.23,0.27918637,0.3015747,0.2926855
45.0,3.4,1,1,1.05,0.32816327,0.4373169,0.44872904
39.0,3.2,1,1,1.15,0.2754079,0.30010986,0.26438934
44.0,3.4,0,1,-0.38,0.1335336,0.30841064,0.43093264
39.0,3.8,0,1,0.97,0.6150285,0.60235596,0.39433086
37.0,3.5,0,1,-0.28,0.4173051,0.2625122,0.27753186
40.0,3.7,0,1,0.15,0.59258187,0.5418091,0.39986408
40.0,3.7,1,1,1.23,0.44479764,0.5418091,0.39986408
41.0,2.4,1,1,-1.09,0.41627133,-0.38690186,0.16415004
46.0,3.0,0,1,-0.11,0.45937073,0.55059814,0.4008674
41.0,2.8,0,1,1.43,0.40052998,0.54571533,0.23974587
38.0,3.2,1,1,0.23,0.25218403,0.20098877,0.23930593
35.0,3.4,1,1,-1.17,0.09662449,0.19122314,0.18500823
40.0,3.4,1,1,1.36,0.3009454,0.30255127,0.32989204
30.0,3.2,1,1,0.54,-0.023292422,-0.038269043,-0.19625701
36.0,3.2,0,1,-0.72,0.0960542,0.059631348,0.1682935
37.0,3.5,0,1,-0.24,0.4173051,0.2625122,0.27753186
44.0,3.3,0,1,-0.96,0.20507061,0.3045044,0.41456425
42.0,3.6,1,1,-0.8,0.34080327,0.33184814,0.42714363
47.0,3.6,1,1,-0.12,0.48495495,0.36309814,0.49774212
26.5,3.8,0,1,0.24,0.023937345,0.049621582,-0.0014682561
34.0,2.7,1,1,0.34,0.045431256,-0.15008545,-0.0908815
39.0,3.8,0,1,0.02,0.6150285,0.60235596,0.39433086
47.0,3.6,0,1,-0.33,0.27086842,0.3670044,0.49774212
44.0,2.8,1,1,0.65,0.45259678,0.2810669,0.3114222
41.0,3.4,1,1,1.57,0.34384358,0.2341919,0.35728478
31.0,3.2,0,1,-1.56,-0.08397663,-0.031433105,-0.13870572
35.5,3.2,1,1,0.4,0.10589802,0.0725708,0.14497204
35.0,2.7,1,1,-1.58,0.13921368,-0.0211792,-0.031392798
37.0,2.6,0,1,-0.75,0.011180997,0.04473877,0.05825852
32.5,3.5,0,1,-0.58,0.08119595,0.0154418945,0.093035325
33.5,2.9,0,1,-1.43,-0.13619602,-0.1642456,-0.07537815
29.0,3.8,1,1,-0.24,-0.13840091,-0.19110107,0.0936019
28.0,2.9,1,1,-1.4,-0.12332904,-0.38983154,-0.34772158
37.5,3.4,1,1,0.69,0.19661534,0.12432861,0.26940146
43.0,3.8,1,1,0.7,0.23046982,0.105285645,0.47324258
39.0,2.7,0,1,-0.39,0.07070935,0.16265869,0.16130514
48.0,3.3,0,1,0.61,0.94932854,0.67852783,0.52506346
44.0,3.6,1,1,-0.74,0.31738675,0.3045044,0.4608587
39.0,3.3,1,1,-0.99,0.21341908,0.28204346,0.28577214
32.5,3.0,1,1,0.52,0.027139783,0.008605957,-0.120703384
40.0,3.9,1,1,2.48,0.6564332,0.8435669,0.4387015
40.0,3.0,0,1,1.55,0.38940632,0.11895752,0.25081348
36.0,2.6,0,0,-1.83,-0.62480533,-0.04510498,0.003223613
42.0,3.5,1,1,-0.54,0.3842193,0.15997314,0.40815145
27.0,4.0,1,0,-2.12,-1.8695678,-0.951355,0.18555367
39.0,2.3,0,1,1.47,0.0015355349,0.2288208,0.07953469
45.0,3.5,1,1,-1.58,0.414508,0.48809814,0.4623868
36.0,2.9,0,1,1.12,0.0027190447,0.097961426,0.08203439
32.0,3.2,1,1,-0.2,0.04084599,0.004211426,-0.07632363
41.0,3.2,0,1,-0.08,0.050617337,0.2312622,0.31632525
34.5,2.8,1,1,1.03,0.006313443,-0.089538574,-0.037740707
39.0,3.7,1,1,1.37,0.47256672,0.53985596,0.37118575
26.0,3.1,1,1,-0.05,-0.15385616,-0.3078003,-0.36052072
27.0,2.9,0,1,-0.96,-0.36409938,-0.48260498,-0.3745398
37.0,3.0,1,1,-0.59,0.13681042,0.10845947,0.1567594
33.0,2.8,1,1,0.49,0.03586209,-0.19940186,-0.13668622
33.0,2.9,1,1,-0.54,0.045318723,-0.14666748,-0.11178775
32.0,2.7,0,1,0.13,-0.3744849,-0.25506592,-0.21819381
48.0,3.2,0,1,0.21,0.9591423,0.4656372,0.52082556
45.0,3.5,1,1,0.85,0.414508,0.48809814,0.4623868
37.0,2.2,1,1,0.85,0.027794003,-0.17449951,-0.032903448
40.0,3.1,1,1,0.7,0.26446736,0.18341064,0.2710801
48.0,3.8,1,1,0.85,0.9949161,0.30255127,0.54393196
42.0,3.6,0,1,-0.25,0.2909013,0.33184814,0.42714363
42.0,3.5,0,1,-0.13,0.20533764,0.15997314,0.40815145
30.0,2.6,1,1,0.7,-0.04913318,-0.47283936,-0.3138017
39.0,3.4,1,1,-0.7,0.23999226,0.23712158,0.30486393
