sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713226,1.0,0.29293835,1,0.16437851
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182028,0.0,0.65785605,0,0.60055965
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711112,1.0,0.38310397,1,0.19196579
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141073,1.0,0.45657665,1,0.2768974
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412229,1.0,0.32527143,1,0.028976753
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291083,1.0,0.21814704,1,0.03840771
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258843,0.0,0.50744456,1,0.03498295
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651768,0.0,0.58840626,0,0.7651216
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003062,0.0,0.77060086,0,0.9519408
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6356989,0.0,0.6792903,0,0.98204696
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132437,1.0,0.36909324,1,0.17640065
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388598,1.0,0.3529145,1,0.2237029
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62180185,0.0,0.6605196,0,0.980273
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914694,0.0,0.5234462,0,0.70983654
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760143,0.0,0.5757579,0,0.7687828
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867723,0.0,0.68834525,0,0.98265624
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147915,1.0,0.29880357,1,0.17817026
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6356989,0.0,0.6792903,0,0.98204696
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479313,1.0,0.29670733,1,0.029950913
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870744,1.0,0.3966331,1,0.2752893
1,30,0,0,0,0,0,0,1,0.0,0.0,0.70379996,0.0,0.698507,0,0.9832343
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6356989,0.0,0.6792903,0,0.98204696
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102183,0.0,0.69745797,0,0.8363712
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578607,0.0,0.5064036,1,0.4743905
1,32,0,1,0,0,0,8,0,1.0,1.0,0.325732,1.0,0.3136428,1,0.15578026
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548759,0.0,0.5720127,0,0.89978355
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827676,1.0,0.16343409,1,0.09095626
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800644,0.0,0.53816295,0,0.7021475
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735497,1.0,0.4144054,1,0.029375412
1,39,0,0,0,0,0,1,0,0.0,0.0,0.667483,0.0,0.7265885,0,0.86374635
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069435,0.0,0.6634244,0,0.9798181
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647526,0.0,0.8542041,0,0.98861456
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568625,0.0,0.66576797,0,0.83022803
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75942594,0.0,0.7503926,0,0.95388114
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632188,0.0,0.7538744,0,0.9335198
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384405,0.0,0.75060433,0,0.92932653
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58224285,0.0,0.6508703,0,0.8184658
1,31,0,1,0,0,0,13,1,1.0,1.0,0.295837,1.0,0.19754273,1,0.12728414
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537185,0.0,0.8378377,0,0.98803604
1,21,2,0,0,0,0,0,0,0.0,0.0,0.5536527,1.0,0.4514616,1,0.42388645
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043107,1.0,0.4176337,1,0.35340047
