sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713172,1.0,0.27484274,1,0.14869694
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918167,0.0,0.64886594,0,0.761392
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711177,1.0,0.32372653,1,0.11998269
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141067,1.0,0.47700024,0,0.5502678
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22411817,1.0,0.33171976,1,0.0057775425
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32911307,1.0,0.3318755,1,0.024617804
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625854,1.0,0.45843977,1,0.16408032
0,21,2,1,0,0,0,0,1,0.0,1.0,0.4765275,0.0,0.62952983,0,0.71289814
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003048,0.0,0.7847171,0,0.93764436
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569844,0.0,0.6722815,0,0.94930613
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24134266,1.0,0.41340864,1,0.21013844
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885938,1.0,0.31966186,1,0.15658626
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62180567,0.0,0.63631,0,0.9470405
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146774,0.0,0.5309203,0,0.750999
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57601166,0.0,0.57987654,0,0.7899749
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867751,0.0,0.68606067,0,0.9500672
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714791,1.0,0.29429954,1,0.19890694
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569844,0.0,0.6722815,0,0.94930613
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479164,1.0,0.3396477,1,0.04654228
1,35,0,1,0,0,0,6,0,1.0,1.0,0.408709,1.0,0.39309156,1,0.26700273
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038028,0.0,0.69967747,0,0.95077145
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569844,0.0,0.6722815,0,0.94930613
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102344,0.0,0.6887673,0,0.83223784
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578422,1.0,0.48848587,0,0.5786597
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32573265,1.0,0.26513505,1,0.093234986
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548674,0.0,0.5836524,0,0.84574604
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28276473,1.0,0.18232435,1,0.046673723
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800661,0.0,0.5650388,0,0.7314379
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735217,1.0,0.44215053,1,0.008028064
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674827,0.0,0.7348504,0,0.86165583
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069429,0.0,0.6670519,0,0.9483032
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647475,0.0,0.8515826,0,0.95655257
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568586,0.0,0.6549401,0,0.8090066
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75942767,0.0,0.70865417,0,0.93300575
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632145,0.0,0.77309823,0,0.9280074
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384286,0.0,0.77061486,0,0.9255608
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822463,0.0,0.65448254,0,0.80196327
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583037,1.0,0.20265251,1,0.043355875
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537394,0.0,0.84951997,0,0.9567499
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55364597,1.0,0.4259842,1,0.47257996
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043286,1.0,0.4269659,1,0.36768994
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275175,1.0,0.38113165,1,0.053176213
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13798463,1.0,0.07805318,1,0.0055136154
0,42,0,0,0,0,0,3,0,0.0,0.0,0.58105004,0.0,0.5718985,0,0.75821286
0,42,0,1,0,0,0,2,1,0.0,0.0,0.7665786,0.0,0.67400277,0,0.85485023
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360085,0.0,0.7439878,0,0.95177525
1,36,0,0,0,0,0,9,1,1.0,1.0,0.3739643,1.0,0.3759693,1,0.19911359
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758826,0.0,0.78966427,0,0.94398046
0,28,0,1,0,0,0,3,0,1.0,1.0,0.4647377,1.0,0.38046932,1,0.39554968
