sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713506,1.0,0.2960207,1,0.037133988
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182957,0.0,0.6453757,1,0.40821913
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711046,1.0,0.30914527,1,0.032088004
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141943,0.0,0.5364008,1,0.15957783
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22410268,1.0,0.29576826,1,0.00021256645
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32912338,1.0,0.27039796,1,0.011970208
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46259058,1.0,0.43905675,1,0.052251924
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651285,0.0,0.53165007,0,0.8326388
1,57,1,0,0,0,0,1,0,0.0,0.0,0.800309,0.0,0.7577194,0,0.9902142
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357,0.0,0.6745603,0,0.995701
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132657,1.0,0.49049234,1,0.12980962
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885896,1.0,0.25387496,1,0.034058534
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62180877,0.0,0.6435655,0,0.9952826
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146726,0.0,0.56169134,1,0.47965953
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760242,0.0,0.5796269,0,0.6972244
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867783,0.0,0.68583786,0,0.9958418
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714847,1.0,0.3216732,1,0.048405178
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357,0.0,0.6745603,0,0.995701
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547988,1.0,0.32951504,1,0.020100808
