sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713923,1.0,0.26127064,1,0.20535414
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181622,0.0,0.6991539,1,0.46911412
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33712107,1.0,0.29410356,1,0.1977418
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141252,0.0,0.5121995,1,0.34833914
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22415888,1.0,0.34037435,1,0.15045068
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32909054,1.0,0.25885892,1,0.38824928
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258217,1.0,0.43185872,1,0.14729807
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47650796,0.0,0.5527997,0,0.7733835
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003052,0.0,0.7821554,0,0.8137984
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357019,0.0,0.73916185,0,0.8515699
0,20,2,1,0,0,1,0,1,1.0,1.0,0.2413593,1.0,0.28703958,1,0.44054392
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388613,1.0,0.3469031,1,0.26690528
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62182283,0.0,0.7338256,0,0.85135823
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914695,0.0,0.5354253,0,0.6493093
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760081,0.0,0.5853679,0,0.57145786
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867934,0.0,0.74118173,0,0.8516474
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148553,1.0,0.29048866,1,0.22682862
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357019,0.0,0.73916185,0,0.8515699
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479152,1.0,0.32627046,1,0.13033329
