sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713053,1.0,0.26771915,1,0.30344626
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49183238,0.0,0.66807497,1,0.48288584
1,37,0,1,0,0,0,9,0,0.0,1.0,0.337106,1.0,0.32501948,1,0.3062267
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141884,1.0,0.49548465,1,0.38701367
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22408801,1.0,0.3115313,1,0.26894632
1,32,0,1,1,0,0,2,1,1.0,1.0,0.329131,1.0,0.390782,1,0.4896416
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258557,1.0,0.47410196,1,0.36195034
0,21,2,1,0,0,0,0,1,0.0,1.0,0.476512,0.0,0.6138594,0,0.73035526
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030525,0.0,0.75127757,0,0.7392485
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357043,0.0,0.7171628,0,0.78388405
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24134368,1.0,0.41473705,0,0.51912284
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33884716,1.0,0.3541869,1,0.33552986
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218006,0.0,0.68456584,0,0.7803282
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146893,0.0,0.5533701,0,0.5335857
1,44,0,0,0,0,0,4,1,0.0,0.0,0.576016,0.0,0.58031595,0,0.59699875
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867705,0.0,0.7286285,0,0.7849755
1,27,0,1,0,0,0,4,0,1.0,1.0,0.371481,1.0,0.27655876,1,0.3166192
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357043,0.0,0.7171628,0,0.78388405
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35480255,1.0,0.30916923,1,0.26365152
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870553,1.0,0.364255,1,0.34640324
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7037982,0.0,0.7392771,0,0.78593147
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357043,0.0,0.7171628,0,0.78388405
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102684,0.0,0.6944032,0,0.60081935
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577385,0.0,0.6409527,0,0.5114315
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572544,1.0,0.27963924,1,0.28820348
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65484804,0.0,0.61104673,0,0.7463199
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28275412,1.0,0.21149433,1,0.2592311
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800642,0.0,0.6016748,0,0.6034872
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773723,1.0,0.30448395,1,0.1791206
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66749096,0.0,0.73211384,0,0.6221241
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069348,0.0,0.65633327,0,0.77677906
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474395,0.0,0.8239457,0,0.79135036
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686915,0.0,0.69897676,0,0.63518196
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594238,0.0,0.7303629,0,0.7547017
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632167,0.0,0.76692927,0,0.71591324
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72385085,0.0,0.7597649,0,0.71025103
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822362,0.0,0.68604356,0,0.61361206
1,31,0,1,0,0,0,13,1,1.0,1.0,0.2958095,1.0,0.2593853,1,0.27203935
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537096,0.0,0.8120614,0,0.7905935
1,21,2,0,0,0,0,0,0,0.0,0.0,0.5536498,1.0,0.4325288,0,0.6474755
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304312,1.0,0.4150834,1,0.3775681
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276093,1.0,0.3842041,1,0.26641995
1,20,2,1,1,0,0,1,0,1.0,1.0,0.1379584,1.0,0.05392307,1,0.22054149
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810424,0.0,0.6013403,0,0.6207098
0,42,0,1,0,0,0,2,1,0.0,0.0,0.7665853,0.0,0.74772465,0,0.70651233
0,32,0,1,0,0,0,0,0,0.0,0.0,0.73599637,0.0,0.7613377,0,0.7880208
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37395626,1.0,0.39345878,1,0.35562542
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758886,0.0,0.74242413,0,0.75592697
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46473366,0.0,0.59270763,1,0.46727583
1,55,1,0,0,0,0,0,0,0.0,0.0,0.9052262,0.0,0.8094877,0,0.7903587
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6718068,1.0,0.371494,1,0.18568194
1,62,1,1,0,0,0,15,0,0.0,1.0,0.46925116,1.0,0.29134417,1,0.45822027
1,30,0,1,0,0,0,0,0,0.0,0.0,0.72003484,0.0,0.6719377,0,0.7789755
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693161,0.0,0.756214,0,0.767714
0,32,0,1,0,0,0,1,0,0.0,0.0,0.62217116,0.0,0.6894102,0,0.63813585
1,34,0,1,0,0,0,8,1,0.0,1.0,0.43835938,1.0,0.39097083,1,0.36122024
1,23,2,1,0,0,0,1,1,1.0,1.0,0.37680477,0.0,0.51056767,1,0.38598853
1,43,0,1,0,0,0,1,0,1.0,0.0,0.71860456,0.0,0.73552394,0,0.6385419
0,28,0,0,0,0,0,0,0,1.0,0.0,0.7241711,0.0,0.7283561,0,0.7855032
1,27,0,1,0,0,0,13,1,1.0,1.0,0.23740828,1.0,0.18618739,1,0.24927883
1,29,0,1,0,0,0,4,0,1.0,1.0,0.40950668,1.0,0.3303057,1,0.34116778
1,20,2,0,0,0,0,0,1,1.0,1.0,0.3596943,1.0,0.43376756,0,0.6485668
1,26,0,1,0,0,0,6,1,0.0,1.0,0.33060282,1.0,0.29245788,1,0.31624177
1,51,1,0,0,0,0,3,0,0.0,0.0,0.67137605,0.0,0.6065544,0,0.6458138
1,40,0,1,0,0,0,0,1,0.0,0.0,0.7927333,0.0,0.78533816,0,0.7895079
0,26,0,1,0,0,0,9,1,1.0,1.0,0.36648428,1.0,0.39554518,1,0.33759126
1,59,1,1,0,0,0,5,1,0.0,0.0,0.6702228,0.0,0.82211316,0,0.72523785
0,32,0,0,0,0,0,1,1,1.0,0.0,0.6599533,0.0,0.6988764,0,0.6845414
1,38,0,1,0,0,0,7,0,1.0,1.0,0.40152514,1.0,0.379012,1,0.34757107
1,25,0,1,0,0,0,0,1,1.0,0.0,0.5529387,0.0,0.6630024,0,0.777437
1,83,1,1,0,0,0,0,1,0.0,0.0,0.9312089,0.0,0.84416664,0,0.7924038
1,26,0,1,0,0,0,8,0,1.0,1.0,0.24485219,1.0,0.1693815,1,0.24706198
1,19,2,1,0,0,0,1,0,1.0,1.0,0.10914403,1.0,0.08499026,1,0.20321013
1,34,0,0,0,0,1,5,0,1.0,1.0,0.4874708,1.0,0.33444166,1,0.18897161
1,63,1,0,0,0,0,1,0,0.0,0.0,0.8313359,0.0,0.74242413,0,0.75592697
0,29,0,0,0,1,0,10,0,1.0,1.0,0.28078777,1.0,0.39390272,1,0.286652
0,26,0,1,0,0,0,0,1,0.0,0.0,0.6188501,0.0,0.7606927,0,0.7878545
0,27,0,1,0,0,0,0,1,1.0,0.0,0.6413902,0.0,0.7697377,0,0.78850466
1,24,2,1,0,0,2,1,1,1.0,1.0,0.29252714,1.0,0.4478413,1,0.19675878
1,45,1,1,0,0,0,0,1,1.0,0.0,0.7509004,0.0,0.80934536,0,0.790411
1,29,0,1,0,0,0,2,0,1.0,0.0,0.5114167,0.0,0.59854233,1,0.43906203
0,51,1,0,0,0,0,5,0,0.0,0.0,0.6423838,0.0,0.57761574,0,0.6714635
1,37,0,1,0,0,0,1,0,1.0,0.0,0.68962103,0.0,0.719717,0,0.6107266
1,25,0,1,0,0,0,0,1,0.0,0.0,0.5529387,0.0,0.6630024,0,0.777437
1,48,1,0,0,0,0,0,1,1.0,0.0,0.8410021,0.0,0.81325495,0,0.790672
1,23,2,1,0,0,0,6,0,1.0,1.0,0.24064338,1.0,0.078982115,1,0.21729957
0,23,2,1,0,0,0,2,0,1.0,1.0,0.41749173,1.0,0.43689674,1,0.33966735
1,29,0,0,0,0,0,1,0,1.0,0.0,0.5920782,0.0,0.61622745,0,0.5306306
1,23,2,0,0,0,0,0,1,0.0,0.0,0.56337285,0.0,0.63070667,0,0.72029704
1,33,0,0,0,0,0,0,0,0.0,0.0,0.7618729,0.0,0.70694363,0,0.78295505
1,25,0,0,0,0,0,7,1,1.0,1.0,0.25517476,1.0,0.25596803,1,0.28372133
1,55,1,0,0,0,0,0,1,1.0,0.0,0.8826266,0.0,0.8223004,0,0.79123586
1,29,0,0,0,0,1,11,0,1.0,1.0,0.3063689,1.0,0.17907798,1,0.16079067
1,28,0,1,0,0,0,3,0,0.0,1.0,0.4360988,1.0,0.40681118,1,0.36598048
1,24,2,1,0,0,0,0,1,0.0,0.0,0.5360837,0.0,0.63875544,0,0.7378596
1,59,1,1,0,0,0,22,0,1.0,1.0,0.35760063,1.0,0.4413048,1,0.33398074
0,53,1,0,0,0,0,1,1,0.0,0.0,0.80157524,0.0,0.7695483,0,0.7684741
1,33,0,1,0,0,0,4,0,1.0,1.0,0.46915525,1.0,0.44119066,1,0.38828272
1,26,0,1,0,1,0,6,1,0.0,1.0,0.3563174,1.0,0.3913588,1,0.28642803
0,22,2,1,0,0,0,2,0,0.0,1.0,0.3666395,1.0,0.39202446,1,0.31493625
1,35,0,1,0,0,0,0,0,0.0,0.0,0.7630082,0.0,0.7234043,0,0.78453815
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276093,1.0,0.3842041,1,0.26641995
1,23,2,0,0,0,0,2,0,0.0,1.0,0.4074145,1.0,0.30916923,1,0.26365152
