sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.3571334,1.0,0.27403104,1,0.03665143
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918068,0.0,0.6070653,0,0.62027985
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711904,1.0,0.29762852,1,0.029542185
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43140435,0.0,0.5333706,1,0.38775033
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22411674,1.0,0.3434345,1,0.0030472074
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291254,1.0,0.26034325,1,0.014156812
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46257716,1.0,0.41389972,1,0.24263158
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651786,0.0,0.58296347,0,0.9538128
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030835,0.0,0.7781381,0,0.98725873
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569987,0.0,0.6791862,0,0.9809364
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133599,0.0,0.5106931,1,0.19234645
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388648,1.0,0.3392704,1,0.0578064
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62181187,0.0,0.63568515,0,0.97676563
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914681,0.0,0.64541674,0,0.5826148
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57599986,0.0,0.68242407,0,0.7376743
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867809,0.0,0.6975124,0,0.9823224
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714782,1.0,0.3019117,1,0.0598318
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569987,0.0,0.6791862,0,0.9809364
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479087,1.0,0.28324395,1,0.026644072
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087165,1.0,0.36419028,1,0.0856135
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038084,0.0,0.71488065,0,0.9835881
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569987,0.0,0.6791862,0,0.9809364
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310203,0.0,0.69356453,0,0.77586263
0,27,0,0,0,0,0,2,0,0.0,1.0,0.4957912,0.0,0.5276917,1,0.46284428
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257395,1.0,0.25889516,1,0.020907482
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65487957,0.0,0.6022245,0,0.98029935
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827673,1.0,0.16501588,1,0.010183237
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800794,1.0,0.4432398,0,0.6524803
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57736576,1.0,0.4235177,1,0.0217714
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66747665,0.0,0.7448679,0,0.85100496
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069353,0.0,0.64531136,0,0.9778656
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474794,0.0,0.9012873,0,0.99288166
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568541,0.0,0.62855977,0,0.84344196
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594403,0.0,0.7231242,0,0.988521
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321346,0.0,0.7809002,0,0.9847445
1,51,1,1,0,0,0,1,0,0.0,0.0,0.7238463,0.0,0.7790566,0,0.98398143
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822495,0.0,0.6330072,0,0.8038855
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583293,1.0,0.2375269,1,0.01215433
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353789,0.0,0.83056957,0,0.99303234
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365,1.0,0.39890927,1,0.35489506
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304409,1.0,0.41669017,1,0.12541422
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276105,1.0,0.3621137,1,0.04644498
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13799,1.0,0.12575763,1,0.0021195486
0,42,0,0,0,0,0,3,0,0.0,0.0,0.58105576,1.0,0.44797868,0,0.723184
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76657254,0.0,0.76232475,0,0.9550268
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360008,0.0,0.7435454,0,0.99097615
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37396246,1.0,0.37346148,1,0.07844696
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758857,0.0,0.7776606,0,0.9886319
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46474135,1.0,0.46811604,1,0.25422096
1,55,1,0,0,0,0,0,0,0.0,0.0,0.90523183,0.0,0.8449961,0,0.9930443
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6718107,0.0,0.5225465,1,0.026014442
1,62,1,1,0,0,0,15,0,0.0,1.0,0.46925813,1.0,0.30280453,1,0.3061751
1,30,0,1,0,0,0,0,0,0.0,0.0,0.7200353,0.0,0.6647551,0,0.97965795
0,61,1,1,0,0,0,1,0,1.0,0.0,0.76930904,0.0,0.79805815,0,0.98913443
0,32,0,1,0,0,0,1,0,0.0,0.0,0.62217087,0.0,0.61440694,0,0.8780158
1,34,0,1,0,0,0,8,1,0.0,1.0,0.4383723,1.0,0.39423364,1,0.09425351
1,23,2,1,0,0,0,1,1,1.0,1.0,0.37679625,0.0,0.500816,1,0.27042896
1,43,0,1,0,0,0,1,0,1.0,0.0,0.7186061,0.0,0.7534332,0,0.88118905
0,28,0,0,0,0,0,0,0,1.0,0.0,0.72419155,0.0,0.7513912,0,0.98963225
1,27,0,1,0,0,0,13,1,1.0,1.0,0.23743927,1.0,0.13601679,1,0.007165043
1,29,0,1,0,0,0,4,0,1.0,1.0,0.4095077,1.0,0.36643434,1,0.10731255
1,20,2,0,0,0,0,0,1,1.0,1.0,0.35968786,1.0,0.369735,1,0.28136477
1,26,0,1,0,0,0,6,1,0.0,1.0,0.33062065,1.0,0.29659063,1,0.04137197
1,51,1,0,0,0,0,3,0,0.0,0.0,0.6713735,0.0,0.6332284,0,0.8966523
1,40,0,1,0,0,0,0,1,0.0,0.0,0.7927343,0.0,0.76198375,0,0.9887477
0,26,0,1,0,0,0,9,1,1.0,1.0,0.3664853,1.0,0.344598,1,0.036203295
1,59,1,1,0,0,0,5,1,0.0,0.0,0.6702186,0.0,0.7379242,0,0.9641721
0,32,0,0,0,0,0,1,1,1.0,0.0,0.6599657,0.0,0.674867,0,0.9491232
1,38,0,1,0,0,0,7,0,1.0,1.0,0.40153563,1.0,0.3569103,1,0.078649245
1,25,0,1,0,0,0,0,1,1.0,0.0,0.55293417,0.0,0.61624765,0,0.9736292
1,83,1,1,0,0,0,0,1,0.0,0.0,0.93122494,0.0,0.9145448,0,0.9931839
1,26,0,1,0,0,0,8,0,1.0,1.0,0.24486035,1.0,0.12532747,1,0.0075206826
1,19,2,1,0,0,0,1,0,1.0,1.0,0.10915953,1.0,0.09699178,1,0.01286657
1,34,0,0,0,0,1,5,0,1.0,1.0,0.48741502,1.0,0.27598166,1,0.025126928
1,63,1,0,0,0,0,1,0,0.0,0.0,0.8313432,0.0,0.7776606,0,0.9886319
0,29,0,0,0,1,0,10,0,1.0,1.0,0.280802,1.0,0.39886796,1,0.025062423
0,26,0,1,0,0,0,0,1,0.0,0.0,0.61884975,0.0,0.7391776,0,0.989924
0,27,0,1,0,0,0,0,1,1.0,0.0,0.6413866,0.0,0.7357987,0,0.9904156
1,24,2,1,0,0,2,1,1,1.0,1.0,0.29256362,0.0,0.613078,1,0.037554912
1,45,1,1,0,0,0,0,1,1.0,0.0,0.75089633,0.0,0.82431316,0,0.9930085
1,29,0,1,0,0,0,2,0,1.0,0.0,0.5114054,0.0,0.526896,0,0.5397036
0,51,1,0,0,0,0,5,0,0.0,0.0,0.6423769,0.0,0.6917472,0,0.90652764
1,37,0,1,0,0,0,1,0,1.0,0.0,0.6896211,0.0,0.73164535,0,0.83015907
1,25,0,1,0,0,0,0,1,0.0,0.0,0.55293417,0.0,0.61624765,0,0.9736292
1,48,1,0,0,0,0,0,1,1.0,0.0,0.84101,0.0,0.83338475,0,0.9930426
1,23,2,1,0,0,0,6,0,1.0,1.0,0.24064791,1.0,0.14955842,1,0.004909667
0,23,2,1,0,0,0,2,0,1.0,1.0,0.41748327,1.0,0.43235606,1,0.14828221
1,29,0,0,0,0,0,1,0,1.0,0.0,0.5920738,0.0,0.6243044,0,0.70165825
1,23,2,0,0,0,0,0,1,0.0,0.0,0.56335616,0.0,0.63538474,0,0.8427659
1,33,0,0,0,0,0,0,0,0.0,0.0,0.76188433,0.0,0.712605,0,0.98316437
1,25,0,0,0,0,0,7,1,1.0,1.0,0.25520915,1.0,0.21500814,1,0.016750088
1,55,1,0,0,0,0,0,1,1.0,0.0,0.8826345,0.0,0.8560781,0,0.9931116
1,29,0,0,0,0,1,11,0,1.0,1.0,0.30636197,1.0,0.10382187,1,0.0053622457
1,28,0,1,0,0,0,3,0,0.0,1.0,0.4360934,1.0,0.44583964,1,0.22230628
1,24,2,1,0,0,0,0,1,0.0,0.0,0.5360887,0.0,0.6374992,0,0.90650094
1,59,1,1,0,0,0,22,0,1.0,1.0,0.35760856,1.0,0.42149234,1,0.05638064
0,53,1,0,0,0,0,1,1,0.0,0.0,0.8015808,0.0,0.77028096,0,0.98930335
1,33,0,1,0,0,0,4,0,1.0,1.0,0.46916497,1.0,0.4662065,1,0.23992394
1,26,0,1,0,1,0,6,1,0.0,1.0,0.3563192,1.0,0.447061,1,0.015658965
0,22,2,1,0,0,0,2,0,0.0,1.0,0.3666352,1.0,0.42559373,1,0.08209064
1,35,0,1,0,0,0,0,0,0.0,0.0,0.7630092,0.0,0.73435354,0,0.98468286
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276105,1.0,0.3621137,1,0.04644498
1,23,2,0,0,0,0,2,0,0.0,1.0,0.4074071,1.0,0.28324395,1,0.026644072
1,25,0,1,0,0,0,5,0,0.0,1.0,0.28894126,1.0,0.17993021,1,0.013958171
1,34,0,1,0,0,0,1,0,0.0,0.0,0.65946615,0.0,0.7005577,0,0.7921676
1,38,0,1,1,1,0,9,0,1.0,0.0,0.5211425,0.0,0.54831815,1,0.008370893
1,36,0,1,0,0,0,2,0,0.0,0.0,0.6057395,0.0,0.6022737,0,0.687779
1,24,2,1,0,0,0,3,0,1.0,1.0,0.35569763,1.0,0.25085914,1,0.012989287
0,23,2,1,0,0,0,0,1,0.0,0.0,0.59304225,0.0,0.6065617,0,0.98198134
1,25,0,0,0,0,0,1,0,0.0,1.0,0.4908237,0.0,0.6163584,0,0.586219
1,34,0,1,0,0,0,2,1,1.0,0.0,0.618569,0.0,0.68789446,0,0.776003
1,46,1,1,0,0,0,0,0,1.0,0.0,0.7892687,0.0,0.8125927,0,0.99292046
1,47,1,1,0,0,0,6,0,0.0,0.0,0.56006706,0.0,0.6073536,1,0.46938354
1,45,1,0,0,0,0,1,1,0.0,0.0,0.7083883,0.0,0.77314407,0,0.98550653
