sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35712713,0.0,0.5612657,1,0.49441397
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49180782,0.0,0.56126785,1,0.49441397
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711135,0.0,0.561265,1,0.49441397
1,26,0,1,0,0,0,2,0,1.0,1.0,0.4314021,0.0,0.5612669,1,0.49441397
1,30,0,1,4,0,0,12,0,1.0,1.0,0.2241239,0.0,0.56103575,1,0.49441355
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32911348,0.0,0.5611745,1,0.49441373
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258223,0.0,0.56126666,1,0.49441397
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651625,0.0,0.5612681,1,0.494414
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030406,0.0,0.561268,1,0.49441397
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569665,0.0,0.5612682,1,0.49441403
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24135256,1.0,0.38745785,1,0.4950873
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885396,0.0,0.5612649,1,0.49441397
1,26,0,0,0,0,0,0,1,0.0,0.0,0.621811,0.0,0.5612683,1,0.49441403
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914599,0.0,0.561266,1,0.49441397
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5759953,0.0,0.56126666,1,0.49441397
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867781,0.0,0.5612682,1,0.49441403
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147272,0.0,0.561266,1,0.49441397
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569665,0.0,0.5612682,1,0.49441403
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479116,0.0,0.56126654,1,0.49441397
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870696,0.0,0.56126565,1,0.49441397
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038052,0.0,0.5612682,1,0.49441403
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569665,0.0,0.5612682,1,0.49441403
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310159,0.0,0.5612681,1,0.49441397
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577713,0.0,0.561267,1,0.49441397
1,32,0,1,0,0,0,8,0,1.0,1.0,0.325733,0.0,0.5612651,1,0.49441397
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65487385,0.0,0.5612684,1,0.49441403
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28276145,0.0,0.5612648,1,0.49441397
0,39,0,1,0,0,0,3,0,1.0,0.0,0.580068,0.0,0.5612668,1,0.49441397
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773185,1.0,0.38743877,1,0.4950873
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674739,0.0,0.5612681,1,0.49441397
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069378,0.0,0.5612682,1,0.49441403
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647416,0.0,0.5612682,1,0.49441403
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568603,0.0,0.56126803,1,0.49441397
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594403,0.0,0.5612687,1,0.49441397
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321125,0.0,0.56126803,1,0.49441397
1,51,1,1,0,0,0,1,0,0.0,0.0,0.723835,0.0,0.56126803,1,0.49441397
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58223546,0.0,0.5612681,1,0.49441397
1,31,0,1,0,0,0,13,1,1.0,1.0,0.2958305,0.0,0.56126344,1,0.49441397
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353747,0.0,0.56126726,1,0.49441403
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55364674,0.0,0.56126773,1,0.49441403
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43042964,0.0,0.56126547,1,0.49441397
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275992,0.0,0.5612672,1,0.49441397
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13799196,0.0,0.5611734,1,0.4944138
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810391,0.0,0.5612668,1,0.49441397
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76657736,0.0,0.561268,1,0.49441397
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360002,0.0,0.56126857,1,0.49441403
1,36,0,0,0,0,0,9,1,1.0,1.0,0.3739527,0.0,0.56126523,1,0.49441397
1,63,1,1,0,0,0,1,0,0.0,0.0,0.77588207,0.0,0.56126785,1,0.49441397
