sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.4135809,1.0,0.39071274,1,0.43325758
1,26,0,1,0,0,0,1,0,0.0,1.0,0.48957652,0.0,0.6465318,0,0.5131468
1,37,0,1,0,0,0,9,0,0.0,1.0,0.41578645,1.0,0.3304912,1,0.43548438
1,26,0,1,0,0,0,2,0,1.0,1.0,0.45574337,0.0,0.53540266,1,0.47350147
1,30,0,1,4,0,0,12,0,1.0,1.0,0.20781386,1.0,0.27330887,1,0.36634645
1,32,0,1,1,0,0,2,1,1.0,1.0,0.34668916,1.0,0.48090428,1,0.433381
0,24,2,1,0,0,0,2,0,1.0,1.0,0.49335706,1.0,0.3724066,1,0.40212867
0,21,2,1,0,0,0,0,1,0.0,0.0,0.6742551,0.0,0.56789744,0,0.6066417
1,57,1,0,0,0,0,1,0,0.0,0.0,0.6983011,0.0,0.76822597,0,0.6035468
1,28,0,1,0,0,0,0,1,1.0,0.0,0.75685203,0.0,0.7468895,0,0.62013525
0,20,2,1,0,0,1,0,1,1.0,1.0,0.36361235,1.0,0.35861653,1,0.42090082
1,31,0,0,0,0,0,8,1,0.0,1.0,0.44319308,1.0,0.35363495,1,0.42825085
1,26,0,0,0,0,0,0,1,0.0,0.0,0.74740005,0.0,0.73646504,0,0.61928976
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5841659,0.0,0.57831395,0,0.55965096
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5787592,0.0,0.59549403,0,0.5256119
1,29,0,0,0,0,0,0,1,0.0,0.0,0.7753654,0.0,0.75065005,0,0.6204528
1,27,0,1,0,0,0,4,0,1.0,1.0,0.42125213,1.0,0.42085546,1,0.43863568
1,28,0,1,0,0,0,0,1,0.0,0.0,0.75685203,0.0,0.7468895,0,0.62013525
1,23,2,1,0,0,0,2,0,1.0,1.0,0.380347,1.0,0.33657485,1,0.39592904
