sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35712838,1.0,0.26362842,1,0.094634466
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182928,0.0,0.65102375,0,0.5730462
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33710527,1.0,0.29355592,1,0.103001095
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141526,1.0,0.4994555,1,0.37535316
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22409117,1.0,0.3385042,1,0.012129599
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32912868,1.0,0.27016896,1,0.06175865
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46259087,1.0,0.3770072,1,0.25110963
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47652662,0.0,0.6204139,0,0.7522653
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030954,0.0,0.7807905,0,0.952083
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357008,0.0,0.67296267,0,0.96802574
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24131513,1.0,0.45951325,1,0.44296476
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885235,1.0,0.31479716,1,0.28323767
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6217989,0.0,0.66650033,0,0.9629916
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146905,0.0,0.53127265,0,0.6363283
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57601786,0.0,0.5863434,0,0.7790543
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867699,0.0,0.6723059,0,0.9691542
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714776,1.0,0.31127137,1,0.13107425
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357008,0.0,0.67296267,0,0.96802574
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3548022,1.0,0.37885863,1,0.03592444
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087034,1.0,0.36858124,1,0.21509479
1,30,0,0,0,0,0,0,1,0.0,0.0,0.70379806,0.0,0.6730198,0,0.97002083
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357008,0.0,0.67296267,0,0.96802574
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310218,0.0,0.6563573,0,0.7772249
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578685,1.0,0.49520165,0,0.53577876
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572532,1.0,0.25907844,1,0.06906125
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548529,0.0,0.6279468,0,0.8231617
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28275508,1.0,0.20506954,1,0.02531021
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58007014,0.0,0.5272604,0,0.6730612
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57736623,1.0,0.41473877,1,0.009010349
