sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713017,1.0,0.28376168,1,0.10580239
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181515,0.0,0.6801094,0,0.6210846
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33710635,1.0,0.32367498,1,0.10769605
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43140852,0.0,0.5760068,1,0.2844078
1,30,0,1,4,0,0,12,0,1.0,1.0,0.224118,1.0,0.22394973,1,0.035974454
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32910728,1.0,0.45121133,1,0.08944827
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46257693,1.0,0.40592414,1,0.02298949
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651625,0.0,0.56776845,0,0.66321087
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80031186,0.0,0.7559626,0,0.8992635
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569856,0.0,0.6837251,0,0.9746884
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133784,1.0,0.45023942,1,0.1323169
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388554,1.0,0.35133386,1,0.16835861
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62181,0.0,0.65175474,0,0.97233003
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146714,0.0,0.59735405,1,0.20371887
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5759992,0.0,0.6760931,0,0.77666235
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867807,0.0,0.69720936,0,0.9753686
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147772,1.0,0.29955447,1,0.11756462
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569856,0.0,0.6837251,0,0.9746884
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479093,1.0,0.32996547,1,0.018567538
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870583,1.0,0.33869946,1,0.13975081
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038077,0.0,0.71107465,0,0.97594756
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569856,0.0,0.6837251,0,0.9746884
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310259,0.0,0.6907275,0,0.81462395
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577326,0.0,0.50296557,1,0.49578458
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257298,1.0,0.3001417,1,0.09773722
0,24,2,1,0,0,0,0,0,1.0,0.0,0.654865,0.0,0.6152456,0,0.8157722
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28276235,1.0,0.21746993,1,0.07819843
0,39,0,1,0,0,0,3,0,1.0,0.0,0.580066,1.0,0.4390539,0,0.6845738
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773502,1.0,0.4271698,1,0.031227993
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674807,0.0,0.75642633,0,0.8231831
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70693827,0.0,0.65606415,0,0.97142506
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474264,0.0,0.83094704,0,0.9783192
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686057,0.0,0.7199374,0,0.83732015
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75943154,0.0,0.6978574,0,0.9362379
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321507,0.0,0.77951515,0,0.8642479
