sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713714,1.0,0.2612266,1,0.036762584
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181503,0.0,0.6210499,1,0.48244697
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33712047,1.0,0.34367234,1,0.047467895
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141133,1.0,0.4846589,1,0.23826869
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22413772,1.0,0.29436004,1,0.0047238786
1,32,0,1,1,0,0,2,1,1.0,1.0,0.329113,1.0,0.32869977,1,0.03222029
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46256638,1.0,0.36150426,1,0.00490192
0,21,2,1,0,0,0,0,1,0.0,1.0,0.4765144,0.0,0.53119934,0,0.78859836
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003101,0.0,0.77200437,0,0.987661
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570476,0.0,0.6750115,0,0.9976931
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132603,1.0,0.3882329,1,0.08479338
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885837,1.0,0.3180883,1,0.06035649
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218207,0.0,0.64034975,0,0.9974245
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914692,1.0,0.49429727,1,0.49623615
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57600105,0.0,0.6177245,0,0.7575199
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867932,0.0,0.6878234,0,0.99777716
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148392,1.0,0.2837457,1,0.0491955
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570476,0.0,0.6750115,0,0.9976931
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547939,1.0,0.340406,1,0.0022651786
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871507,1.0,0.3917718,1,0.11322748
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038206,0.0,0.7002437,0,0.9978521
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570476,0.0,0.6750115,0,0.9976931
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310253,0.0,0.6466363,0,0.717594
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577415,0.0,0.55508447,1,0.45718396
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32574087,1.0,0.27283674,1,0.029624535
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65488887,0.0,0.62527525,0,0.98484796
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28277433,1.0,0.17986828,1,0.012740869
