sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713333,0.0,0.5439514,0,0.50129116
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918282,0.0,0.5439514,0,0.50129116
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33710736,0.0,0.54395145,0,0.50129116
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141747,0.0,0.5439514,0,0.50129116
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22411442,0.0,0.5439472,0,0.5012912
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32910746,0.0,0.5439504,0,0.50129116
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625765,0.0,0.5439513,0,0.50129116
0,21,2,1,0,0,0,0,1,0.0,1.0,0.4765147,0.0,0.54395145,0,0.50129116
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030763,0.0,0.5439515,0,0.50129116
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570464,0.0,0.54395145,0,0.50129116
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132746,0.0,0.5439409,0,0.50129104
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388586,0.0,0.5439514,0,0.50129116
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218016,0.0,0.54395145,0,0.50129116
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914677,0.0,0.54395145,0,0.50129116
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57602245,0.0,0.54395145,0,0.50129116
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68677354,0.0,0.54395145,0,0.50129116
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148327,0.0,0.5439514,0,0.50129116
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570464,0.0,0.54395145,0,0.50129116
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547923,0.0,0.5439513,0,0.50129116
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870553,0.0,0.54395145,0,0.50129116
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038017,0.0,0.54395145,0,0.50129116
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570464,0.0,0.54395145,0,0.50129116
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310234,0.0,0.5439514,0,0.50129116
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578148,0.0,0.5439514,0,0.50129116
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257268,0.0,0.5439514,0,0.50129116
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65486395,0.0,0.54395145,0,0.50129116
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28276235,0.0,0.5439514,0,0.50129116
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800617,0.0,0.5439514,0,0.50129116
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57736504,0.0,0.5439465,0,0.50129104
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674915,0.0,0.5439514,0,0.50129116
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694375,0.0,0.54395145,0,0.50129116
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647538,0.0,0.5439515,0,0.50129116
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568703,0.0,0.5439514,0,0.50129116
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75942695,0.0,0.54395145,0,0.50129116
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632158,0.0,0.54395145,0,0.50129116
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384584,0.0,0.54395145,0,0.50129116
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822409,0.0,0.5439514,0,0.50129116
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29582483,0.0,0.5439514,0,0.50129116
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353738,0.0,0.5439515,0,0.50129116
